Throughput,Latency
6101,8.5
5989,8.7
6014,8.63
6375,8.15
6395,8.14
6384,8.14
6273,8.3
6291,8.25
6266,8.29
6328,8.22
6399,8.13
6452,8.06
6398,8.11
6397,8.12
6144,8.46
6416,8.1
6308,8.24
6141,8.48
6102,8.52
6154,8.44
6158,8.44
6272,8.3
5818,8.94
6189,8.39
6023,8.63
6217,8.36
6024,8.63
6298,8.26
6154,8.43
6047,8.6
6135,8.48
6038,8.59
6035,8.63
6230,8.34
6218,8.36
6199,8.39
6190,8.39
6094,8.53
6189,8.41
6080,8.55
6196,8.39
6250,8.3
6211,8.37
6209,8.36
6152,8.45
6105,8.52
6194,8.38
6071,8.59
6052,8.59
6265,8.29
6173,8.41
6259,8.31
6163,8.43
6262,8.3
6017,8.64
6062,8.56
6262,8.32
6261,8.3
6016,8.64
6118,8.5
6128,8.48
6207,8.37
6254,8.31
6283,8.21
6324,8.29
6408,8.1
6176,8.43
6312,8.23
6243,8.34
5995,8.67
6271,8.28
6220,8.36
6487,8.01
6286,8.26
6262,8.31
6277,8.27
6337,8.21
6102,8.51
6356,8.18
6080,8.54
