Throughput,Latency
4676,6.82
4769,6.78
4487,7.1
4545,7.02
4608,6.91
4674,6.93
4492,7.09
4528,7.04
4560,6.98
4795,6.75
4684,6.8
4537,7.04
4546,6.99
4623,6.92
4653,6.95
4599,6.93
4655,6.85
4676,6.81
4614,7.03
4667,6.84
4698,6.78
4460,7.15
4569,7.07
4512,7.09
4675,6.82
4417,7.21
4565,7.06
4491,7.09
4524,7.09
4487,7.1
4687,6.8
4573,6.96
4661,6.91
4522,7.1
4608,6.91
4547,6.98
4730,6.81
4518,7.02
4666,6.89
4629,6.96
4603,6.89
4658,6.92
4628,6.85
4683,6.88
4822,6.59
4684,6.88
4615,6.87
4813,6.7
4730,6.78
4750,6.68
4703,6.85
4533,7.01
4588,7.02
4691,6.74
4637,6.96
4583,6.93
4717,6.83
4533,7.0
4649,6.87
4814,6.69
4526,7.01
4719,6.83
4536,7.0
4866,6.65
4570,6.94
4709,6.84
4446,7.13
4756,6.78
4461,7.11
4662,6.91
4659,6.81
4701,6.85
4492,7.07
4634,6.95
4598,6.9
4764,6.76
4583,6.93
4774,6.75
4511,7.06
4657,6.92
