[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |3159B  575k|1511008970
  1   3  93   0   3   0| 282k 3294k|   0     0 |1511008971
  2   3  91   0   4   0| 376k 4530k|   0     0 |1511008972
  1   4  91   0   4   0| 346k 4576k|   0  4096B|1511008973
  2   4  87   3   4   0| 354k 4784k|   0    36k|1511008974
  2   4  90   0   4   0| 350k 4721k|   0     0 |1511008975
  1   3  93   0   3   0| 351k 4724k|   0     0 |1511008976
  1   4  91   0   4   0| 329k 4399k|   0     0 |1511008977
  2   4  90   0   4   0| 354k 4780k|   0     0 |1511008978
  2   4  90   0   4   0| 357k 4875k|   0     0 |1511008979
  1   4  89   2   4   0| 312k 4124k|   0    12k|1511008980
  1   4  91   0   4   0| 333k 4357k|   0     0 |1511008981
  2   3  92   0   3   0| 339k 4560k|   0     0 |1511008982
  1   4  91   0   4   0| 343k 4642k|   0     0 |1511008983
  2   3  91   0   4   0| 361k 4869k|   0     0 |1511008984
  1   4  90   2   3   0| 342k 4642k|   0    12k|1511008985
  2   4  90   0   4   0| 352k 4711k|   0     0 |1511008986
  1   4  91   0   4   0| 354k 4731k|   0     0 |1511008987
  2   3  92   0   3   0| 315k 4189k|   0     0 |1511008988
  1   4  91   0   4   0| 349k 4681k|   0     0 |1511008989
  2   3  88   3   4   0| 352k 4731k|   0    12k|1511008990
  1   4  91   0   4   0| 356k 4826k|   0     0 |1511008991
  2   4  90   0   4   0| 344k 4642k|   0     0 |1511008992
  2   4  90   0   4   0| 344k 4632k|   0     0 |1511008993
  1   4  92   0   3   0| 348k 4691k|   0     0 |1511008994
  2   3  91   0   4   0| 317k 4179k|   0     0 |1511008995
  1   4  88   3   4   0| 350k 4714k|   0    12k|1511008996
  2   4  90   0   4   0| 355k 4836k|   0     0 |1511008997
  1   3  93   0   3   0| 352k 4727k|   0    24k|1511008998
  2   4  90   0   4   0| 357k 4852k|   0     0 |1511008999
  1   4  91   0   4   0| 351k 4738k|   0     0 |1511009000
  2   4  88   0   6   0| 349k 4688k|   0     0 |1511009001
  2   4  89   1   4   0| 372k 5056k|   0    12k|1511009002
  1   4  92   0   3   0| 340k 4560k|   0    12k|1511009003
  2   4  90   0   4   0| 353k 4761k|   0     0 |1511009004
  2   4  90   0   4   0| 368k 5016k|   0     0 |1511009005
  1   3  92   0   4   0| 355k 4840k|   0     0 |1511009006
  2   4  90   0   4   0| 342k 4609k|   0     0 |1511009007
  2   4  88   2   4   0| 351k 4770k|   0    20k|1511009008
  1   4  91   0   4   0| 353k 4787k|   0     0 |1511009009
  1   3  93   0   3   0| 313k 4189k|   0     0 |1511009010
  2   4  90   0   4   0| 354k 4718k|   0     0 |1511009011
  2   4  90   0   4   0| 352k 4773k|   0     0 |1511009012
  1   4  89   2   4   0| 361k 4882k|   0    12k|1511009013
  2   3  91   0   4   0| 357k 4809k|   0     0 |1511009014
  1   4  91   0   4   0| 351k 4750k|   0     0 |1511009015
  2   4  90   0   4   0| 360k 4849k|   0     0 |1511009016
  1   3  92   0   4   0| 356k 4767k|   0     0 |1511009017
  2   4  90   0   4   0| 346k 4659k|   0     0 |1511009018
  1   4  89   2   4   0| 356k 4829k|   0    12k|1511009019
  2   4  90   0   4   0| 347k 4681k|   0     0 |1511009020
  1   3  93   0   3   0| 346k 4672k|   0     0 |1511009021
  2   4  90   0   4   0| 340k 4553k|   0     0 |1511009022
  1   4  91   0   4   0| 356k 4820k|   0     0 |1511009023
  2   4  90   0   4   0| 357k 4829k|   0     0 |1511009024
  2   3  89   2   4   0| 326k 4351k|   0    12k|1511009025
  1   4  92   0   3   0| 356k 4786k|   0     0 |1511009026
  2   4  90   0   4   0| 367k 4984k|   0     0 |1511009027
  2   3  91   0   4   0| 348k 4693k|   0     0 |1511009028
  1   4  91   0   4   0| 353k 4741k|   0     0 |1511009029
  2   4  87   3   4   0| 344k 4629k|   0    12k|1511009030
  1   4  91   0   4   0| 351k 4685k|   0     0 |1511009031
  2   3  91   0   4   0| 344k 4642k|   0     0 |1511009032
  1   4  91   0   4   0| 355k 4797k|   0  8192B|1511009033
  2   4  89   0   5   0| 370k 4983k|   0     0 |1511009034
  1   4  90   2   3   0| 350k 4773k|   0    12k|1511009035
  2   4  90   0   4   0| 355k 4803k|   0     0 |1511009036
  1   3  92   0   4   0| 343k 4599k|   0     0 |1511009037
  2   4  90   0   4   0| 363k 4905k|   0  8192B|1511009038
  2   4  90   0   4   0| 348k 4711k|   0     0 |1511009039
  1   4  91   0   4   0| 325k 4340k|   0     0 |1511009040
  2   4  87   3   4   0| 365k 4911k|   0    20k|1511009041
  1   4  91   0   4   0| 356k 4845k|   0     0 |1511009042
  2   3  91   0   4   0| 356k 4803k|   0     0 |1511009043
  1   4  91   0   4   0| 359k 4849k|   0     0 |1511009044
  2   3  92   0   3   0| 342k 4590k|   0     0 |1511009045
  1   4  89   2   4   0| 370k 5003k|   0    12k|1511009046
  2   4  91   0   3   0| 360k 4885k|   0     0 |1511009047
  1   4  91   0   4   0| 333k 4501k|   0     0 |1511009048
  2   3  91   0   4   0| 349k 4701k|   0     0 |1511009049
  2   4  91   0   3   0| 332k 4463k|   0     0 |1511009050
  1   4  88   2   5   0| 361k 4882k|   0    12k|1511009051
  2   4  91   0   3   0| 336k 4479k|   0     0 |1511009052
  2   3  91   0   4   0| 351k 4731k|   0     0 |1511009053
  1   4  91   0   4   0| 355k 4800k|   0     0 |1511009054
  2   4  90   0   4   0| 331k 4429k|   0     0 |1511009055
  2   4  90   0   4   0| 360k 4849k|   0     0 |1511009056
  1   4  90   1   4   0| 360k 4885k|   0    12k|1511009057
  2   3  91   0   4   0| 357k 4849k|   0     0 |1511009058
  1   4  91   0   4   0| 363k 4928k|   0     0 |1511009059
  2   4  90   0   4   0| 337k 4501k|   0     0 |1511009060
