[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  97   0   1   0|   0     0 |3201B  861k|1511008768
  2   3  92   0   2   0|4248k  222k|   0     0 |1511008769
  2   4  92   0   2   0|4307k  225k|   0     0 |1511008770
  2   4  91   0   2   0|4701k  246k|   0     0 |1511008771
  2   3  90   1   2   0|4655k  243k|   0    40k|1511008772
  3   4  91   0   2   0|4530k  237k|   0     0 |1511008773
  3   4  92   0   3   0|4639k  243k|   0     0 |1511008774
  3   4  91   0   3   0|4681k  244k|   0     0 |1511008775
  3   4  92   0   3   0|4504k  235k|   0     0 |1511008776
  3   4  90   1   3   0|4639k  243k|   0    16k|1511008777
  3   4  92   0   2   0|4530k  237k|   0     0 |1511008778
  3   4  92   0   3   0|4406k  230k|   0     0 |1511008779
  3   4  91   0   2   0|4724k  247k|   0     0 |1511008780
  3   4  91   0   2   0|4758k  250k|   0     0 |1511008781
  2   3  91   1   2   0|4632k  242k|   0    16k|1511008782
  3   4  92   0   2   0|4455k  233k|   0     0 |1511008783
  2   3  92   0   2   0|4484k  234k|   0     0 |1511008784
  3   4  92   0   2   0|4573k  239k|   0     0 |1511008785
  2   4  92   0   3   0|4394k  230k|   0     0 |1511008786
  3   4  91   0   2   0|4688k  245k|   0    52k|1511008787
  3   4  90   2   2   0|4491k  234k|   0    20k|1511008788
  2   4  92   0   2   0|4498k  235k|   0     0 |1511008789
  3   4  91   0   3   0|4718k  247k|   0     0 |1511008790
  2   4  91   0   2   0|4701k  246k|   0     0 |1511008791
  3   4  91   0   2   0|4724k  247k|   0     0 |1511008792
  3   4  91   1   2   0|4537k  236k|   0    16k|1511008793
  2   4  91   0   2   0|4553k  238k|   0     0 |1511008794
  3   4  92   0   2   0|4255k  222k|   0     0 |1511008795
  3   4  91   0   3   0|4691k  245k|   0     0 |1511008796
  3   4  92   0   2   0|4468k  234k|   0     0 |1511008797
  3   4  91   0   3   0|4461k  233k|   0     0 |1511008798
  3   4  91   1   2   0|4681k  245k|   0    16k|1511008799
  3   4  91   0   3   0|4751k  248k|   0     0 |1511008800
  2   4  91   0   2   0|4668k  244k|   0     0 |1511008801
  3   4  92   0   3   0|4800k  251k|   0    20k|1511008802
  3   4  92   0   2   0|4715k  246k|   0     0 |1511008803
  3   4  89   2   3   0|4832k  253k|   0    24k|1511008804
  3   4  92   0   3   0|4560k  238k|   0     0 |1511008805
  3   4  92   0   2   0|4642k  244k|   0     0 |1511008806
  3   4  91   0   3   0|4708k  246k|   0     0 |1511008807
  3   4  92   0   3   0|4566k  239k|   0     0 |1511008808
  3   4  90   1   3   0|4639k  242k|   0    16k|1511008809
  3   4  92   0   2   0|4714k  246k|   0     0 |1511008810
  3   4  92   0   2   0|4653k  244k|   0     0 |1511008811
  2   4  92   0   3   0|4482k  234k|   0     0 |1511008812
  3   4  92   0   2   0|4446k  233k|   0     0 |1511008813
  3   4  91   1   3   0|4590k  239k|   0    16k|1511008814
  2   4  91   0   2   0|4682k  245k|   0     0 |1511008815
  3   4  92   0   2   0|4632k  242k|   0     0 |1511008816
  3   4  91   0   3   0|4557k  238k|   0     0 |1511008817
  3   5  90   0   3   0|4396k  230k|   0     0 |1511008818
  3   4  91   0   3   0|4580k  239k|   0     0 |1511008819
  2   4  90   1   2   0|4583k  240k|   0    16k|1511008820
  3   4  92   0   2   0|4587k  239k|   0     0 |1511008821
  3   4  91   0   2   0|4823k  252k|   0  8192B|1511008822
  3   4  92   0   3   0|4826k  252k|   0     0 |1511008823
  3   4  92   0   2   0|4695k  246k|   0     0 |1511008824
  3   4  90   2   2   0|4803k  251k|   0    16k|1511008825
  3   4  92   0   3   0|4806k  251k|   0     0 |1511008826
  3   4  92   0   2   0|4544k  237k|   0     0 |1511008827
  2   3  92   0   2   0|4544k  238k|   0     0 |1511008828
  3   4  92   0   2   0|4658k  243k|   0     0 |1511008829
  2   4  89   2   2   0|4750k  248k|   0    16k|1511008830
  3   4  92   0   2   0|4771k  250k|   0     0 |1511008831
  3   4  91   0   3   0|4721k  247k|   0     0 |1511008832
  3   4  92   0   2   0|4626k  242k|   0     0 |1511008833
  3   4  91   0   3   0|4832k  253k|   0     0 |1511008834
  3   4  92   0   2   0|4855k  253k|   0     0 |1511008835
  3   4  91   1   2   0|4842k  253k|   0    16k|1511008836
  3   4  91   0   3   0|4642k  243k|   0    24k|1511008837
  2   4  91   0   2   0|4859k  254k|   0     0 |1511008838
  3   4  92   0   2   0|4632k  242k|   0     0 |1511008839
  3   4  91   0   2   0|4698k  246k|   0     0 |1511008840
  3   4  90   2   3   0|4780k  250k|   0    24k|1511008841
  3   4  92   0   2   0|4570k  239k|   0    20k|1511008842
  3   4  92   0   3   0|4459k  233k|   0     0 |1511008843
  2   3  93   0   2   0|4668k  244k|   0     0 |1511008844
  2   4  91   0   2   0|4763k  249k|   0     0 |1511008845
  3   4  90   2   3   0|4517k  236k|   0    16k|1511008846
  3   4  92   0   2   0|4672k  244k|   0     0 |1511008847
  3   4  92   0   2   0|4632k  242k|   0     0 |1511008848
  3   4  92   0   3   0|4780k  250k|   0     0 |1511008849
  2   4  92   0   2   0|4715k  246k|   0     0 |1511008850
  3   4  90   2   2   0|4665k  244k|   0    16k|1511008851
  3   3  93   0   2   0|4738k  248k|   0     0 |1511008852
  3   4  92   0   3   0|4619k  241k|   0     0 |1511008853
  3   4  91   0   3   0|4429k  231k|   0     0 |1511008854
  3   3  92   0   3   0|4665k  244k|   0     0 |1511008855
  3   4  90   1   2   0|4731k  248k|   0    16k|1511008856
  3   4  92   0   2   0|4485k  235k|   0     0 |1511008857
  2   3  93   0   2   0|3202k  168k|   0     0 |1511008858
