SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
0,1624,0,0,1624,1465,2140.32,11.00,2093.57,0
0,1244,0,0,1244,1093,2142.89,41.45,2065.63,0
0,1250,0,0,1250,1101,2080.27,37.92,2020.27,0
0,1203,0,0,1203,1058,2190.62,76.07,2067.59,0
0,1295,0,0,1295,1171,2035.29,16.23,1967.48,0
0,1273,0,0,1273,1176,2066.55,57.20,1986.93,0
0,1237,0,0,1237,1124,2100.07,26.00,1999.17,0
0,1271,0,0,1271,1140,2037.87,11.56,2007.27,0
0,1271,0,0,1271,1184,2085.02,11.51,2050.74,0
0,1279,0,0,1279,1124,2012.00,11.53,1981.95,0
0,1295,0,0,1295,1171,2060.02,11.69,2028.85,0
0,1285,0,0,1285,1176,2096.91,22.19,2047.86,0
0,1282,0,0,1282,1105,2062.01,18.61,2023.71,0
0,1266,0,0,1266,1123,2089.54,10.68,2060.85,0
0,1316,0,0,1316,1142,2053.79,25.14,2004.90,0
0,1251,0,0,1251,1145,2124.21,11.45,2093.79,0
0,1261,0,0,1261,1113,2129.45,13.77,2092.51,0
0,1211,0,0,1211,1095,2096.21,10.72,2067.97,0
0,1262,0,0,1262,1110,2084.44,13.23,2050.13,0
0,1275,0,0,1275,1128,2095.72,46.23,2026.95,0
0,1292,0,0,1292,1173,2053.63,25.44,2006.42,0
0,1286,0,0,1286,1126,2072.12,37.75,2010.00,0
0,1270,0,0,1270,1135,2060.58,45.34,1988.66,0
0,1273,0,0,1273,1153,2079.14,27.40,2026.45,0
0,1244,0,0,1244,1082,2066.16,17.75,2029.88,0
0,1297,0,0,1297,1166,2067.36,24.83,2020.72,0
0,1340,0,0,1340,1195,1998.37,17.68,1960.27,0
0,1344,0,0,1344,1201,1950.19,22.50,1905.59,0
0,1314,0,0,1314,1179,2043.66,34.05,1987.41,0
0,1319,0,0,1319,1169,2024.01,27.06,1975.65,0
0,1271,0,0,1271,1124,2053.89,41.28,1990.36,0
0,1299,0,0,1299,1172,2025.12,22.26,1981.62,0
0,1246,0,0,1246,1090,2144.17,26.65,2096.36,0
0,1271,0,0,1271,1124,2108.01,16.55,2065.98,0
0,1232,0,0,1232,1106,2107.44,15.52,2070.90,0
0,1274,0,0,1274,1123,2096.93,28.35,2046.43,0
0,1309,0,0,1309,1186,2016.56,38.16,1954.58,0
0,1290,0,0,1290,1157,2062.89,20.79,2002.70,0
0,1307,0,0,1307,1144,2007.93,17.00,1970.53,0
0,1238,0,0,1238,1057,2019.37,24.58,1961.40,0
0,1300,0,0,1300,1176,1996.41,11.38,1962.92,0
0,1281,0,0,1281,1194,2055.77,12.23,2022.98,0
0,1261,0,0,1261,1132,2086.27,14.58,2043.39,0
0,1296,0,0,1296,1166,2015.64,15.78,1981.13,0
0,1245,0,0,1245,1132,2083.52,21.50,2022.89,0
0,1288,0,0,1288,1141,2041.10,39.45,1978.47,0
0,1272,0,0,1272,1147,2090.41,52.22,2012.23,0
0,1215,0,0,1215,1079,2149.45,32.40,2092.78,0
0,1290,0,0,1290,1139,2059.63,41.75,1994.52,0
0,1251,0,0,1251,1083,2086.20,18.67,2044.89,0
0,1247,0,0,1247,1119,2110.76,26.78,2061.52,0
0,1252,0,0,1252,1116,2077.55,30.79,2026.69,0
0,1259,0,0,1259,1133,2090.32,35.68,2031.39,0
0,1265,0,0,1265,1150,2094.54,29.51,2040.15,0
0,1249,0,0,1249,1124,2107.97,34.46,2052.36,0
0,1243,0,0,1243,1085,2126.90,17.81,2086.52,0
0,1230,0,0,1230,1108,2173.87,28.04,2120.78,0
0,1219,0,0,1219,1066,2169.95,34.41,2113.48,0
0,1218,0,0,1218,1058,2180.96,12.93,2148.38,0
0,1257,0,0,1257,1135,2118.11,15.16,2081.62,0
0,1263,0,0,1263,1118,2075.91,16.02,2039.97,0
0,1280,0,0,1280,1133,2078.32,11.73,2047.76,0
0,1259,0,0,1259,1150,2109.45,14.08,2076.76,0
0,1254,0,0,1254,1115,2101.48,30.93,2035.18,0
0,1279,0,0,1279,1143,2083.09,34.06,2017.73,0
0,1263,0,0,1263,1139,2071.91,40.16,2010.17,0
0,1214,0,0,1214,1085,2153.56,29.27,2079.53,0
0,1217,0,0,1217,1086,2132.39,33.26,2076.63,0
0,1262,0,0,1262,1134,2084.25,27.52,2026.90,0
0,1174,0,0,1174,1020,2064.19,12.37,2023.83,0
0,1252,0,0,1252,1135,2084.91,29.31,2033.06,1
0,1314,0,0,1314,1188,2038.13,20.11,1996.14,0
0,1276,0,0,1276,1140,2053.63,11.63,2021.91,0
0,1262,0,0,1262,1142,2109.85,34.56,2016.33,0
0,1273,0,0,1273,1141,2057.35,18.37,2010.12,0
0,1345,0,0,1345,1203,1959.76,18.17,1922.67,0
0,1238,0,0,1238,1124,2116.86,21.71,2058.16,0
0,1297,0,0,1297,1190,1995.00,15.05,1962.64,0
0,1245,0,0,1245,1119,2094.54,59.40,1996.04,0
0,1276,0,0,1276,1140,2074.61,31.14,2025.06,0
