[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  6   9  68   1  16   0|   0     0 |  20k 4350k|1510418122
  0   2  94   3   1   0| 207k 2737k|   0    32k|1510418123
  2   4  91   0   3   0| 699k 9357k|   0     0 |1510418124
  1   4  91   0   4   0| 684k 9156k|   0     0 |1510418125
  2   5  89   0   4   0| 739k 9913k|   0     0 |1510418126
  2   4  91   0   3   0| 727k 9745k|   0     0 |1510418127
  1   4  91   0   4   0| 633k 8480k|   0  8192B|1510418128
  2   4  89   2   3   0| 649k 8705k|   0    20k|1510418129
  1   5  91   0   3   0| 720k 9645k|   0     0 |1510418130
  2   4  90   0   4   0| 663k 8886k|   0     0 |1510418131
  1   4  92   0   3   0| 646k 8629k|   0     0 |1510418132
  2   5  89   0   4   0| 713k 9556k|   0     0 |1510418133
  2   4  90   0   4   0| 706k 9471k|   0     0 |1510418134
  2   5  88   1   4   0| 730k 9774k|   0    12k|1510418135
  1   4  92   0   3   0| 702k 9391k|   0     0 |1510418136
  2   5  89   0   4   0| 707k 9466k|   0     0 |1510418137
  2   4  91   0   3   0| 710k 9512k|   0     0 |1510418138
  1   4  92   0   3   0| 627k 8418k|   0     0 |1510418139
  2   5  89   0   4   0| 673k 9016k|   0     0 |1510418140
  1   4  90   2   3   0| 703k 9417k|   0    12k|1510418141
  2   5  89   0   4   0| 739k 9898k|   0     0 |1510418142
  2   4  90   0   4   0| 731k 9779k|   0    24k|1510418143
  1   5  91   0   3   0| 720k 9668k|   0     0 |1510418144
  2   4  90   0   4   0| 731k 9796k|   0     0 |1510418145
  2   5  89   0   4   0| 726k 9723k|   0     0 |1510418146
  1   4  90   2   3   0| 686k 9184k|   0    12k|1510418147
  2   4  90   0   4   0| 672k 8999k|   0  4096B|1510418148
  1   4  92   0   3   0| 600k 8052k|   0     0 |1510418149
  2   4  91   0   3   0| 681k 9124k|   0     0 |1510418150
  1   4  92   0   3   0| 566k 7585k|   0     0 |1510418151
  2   4  90   0   4   0| 687k 9190k|   0     0 |1510418152
  1   5  90   1   3   0| 599k 8015k|   0    16k|1510418153
  2   4  90   0   4   0| 686k 9200k|   0     0 |1510418154
  2   4  91   0   3   0| 659k 8825k|   0     0 |1510418155
  1   4  91   0   4   0| 682k 9139k|   0     0 |1510418156
  2   5  89   0   4   0| 680k 9100k|   0     0 |1510418157
  2   4  91   0   3   0| 686k 9204k|   0     0 |1510418158
  1   4  90   2   3   0| 644k 8630k|   0    20k|1510418159
  2   5  89   0   4   0| 713k 9550k|   0     0 |1510418160
  2   3  92   0   3   0| 594k 7944k|   0     0 |1510418161
  1   5  90   0   4   0| 666k 8922k|   0     0 |1510418162
  2   4  91   0   3   0| 676k 9035k|   0     0 |1510418163
  2   5  89   0   4   0| 726k 9749k|   0     0 |1510418164
  1   4  90   2   3   0| 688k 9201k|   0    12k|1510418165
  2   5  88   0   5   0| 702k 9420k|   0     0 |1510418166
  2   4  90   0   4   0| 741k 9913k|   0     0 |1510418167
  1   5  91   0   3   0| 696k 9328k|   0     0 |1510418168
  2   4  90   0   4   0| 674k 9039k|   0     0 |1510418169
  2   4  91   0   3   0| 699k 9360k|   0     0 |1510418170
  1   4  90   1   4   0| 677k 9067k|   0    12k|1510418171
  2   4  91   0   3   0| 630k 8435k|   0     0 |1510418172
  2   5  89   0   4   0| 728k 9734k|   0     0 |1510418173
  1   4  91   0   4   0| 726k 9748k|   0     0 |1510418174
  2   5  90   0   3   0| 683k 9147k|   0     0 |1510418175
  2   4  91   0   3   0| 644k 8624k|   0     0 |1510418176
  1   4  89   2   4   0| 659k 8833k|   0    12k|1510418177
  2   4  91   0   3   0| 663k 8877k|   0  8192B|1510418178
  1   4  92   0   3   0| 632k 8471k|   0     0 |1510418179
  2   4  91   0   3   0| 593k 7944k|   0     0 |1510418180
