[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  96   0   1   0|   0     0 |3114B 7070k|1510518790
  6   4  87   0   3   0|2911k 2909k|   0     0 |1510518791
  9   8  82   0   2   0|3579k 3579k|   0     0 |1510518792
  4   4  91   0   1   0|4080k 4080k|   0     0 |1510518793
  1   2  96   0   1   0|4715k 4715k|   0    64k|1510518794
  3   3  94   0   1   0|4404k 4402k|   0     0 |1510518795
  2   2  95   0   1   0|4226k 4228k|   0    64k|1510518796
  2   2  96   0   1   0|4126k 4127k|   0     0 |1510518797
  2   2  95   0   1   0|3883k 3883k|   0     0 |1510518798
  1   2  96   0   1   0|4051k 4051k|   0     0 |1510518799
  2   3  94   0   1   0|4631k 4627k|   0     0 |1510518800
  2   3  95   0   1   0|3792k 3796k|   0     0 |1510518801
  2   3  94   0   1   0|4550k 4550k|   0    12k|1510518802
  1   2  96   0   1   0|4178k 4178k|   0     0 |1510518803
  1   2  97   0   1   0|3990k 3990k|   0     0 |1510518804
  1   2  96   0   1   0|4426k 4426k|   0     0 |1510518805
  2   2  96   0   1   0|4766k 4765k|   0     0 |1510518806
  2   3  95   0   1   0|4560k 4560k|   0    12k|1510518807
  1   1  97   0   1   0|3349k 3351k|   0     0 |1510518808
  1   2  97   0   1   0|4076k 4076k|   0     0 |1510518809
  1   2  96   0   1   0|4390k 4390k|   0     0 |1510518810
  1   2  96   0   1   0|4460k 4460k|   0     0 |1510518811
  1   2  96   0   1   0|4090k 4090k|   0    12k|1510518812
  1   2  97   0   1   0|4204k 4197k|   0     0 |1510518813
  2   2  95   0   1   0|4011k 4017k|   0    12k|1510518814
  1   1  97   0   1   0|3357k 3357k|   0     0 |1510518815
  1   1  98   0   1   0|3247k 3247k|   0     0 |1510518816
  1   2  97   0   1   0|4323k 4323k|   0    24k|1510518817
  1   2  97   0   1   0|3810k 3810k|   0     0 |1510518818
  1   2  97   0   1   0|3564k 3564k|   0  8192B|1510518819
  1   2  97   0   1   0|4043k 4043k|   0     0 |1510518820
  1   1  97   0   1   0|3258k 3252k|   0     0 |1510518821
  1   2  96   0   1   0|4269k 4271k|   0    28k|1510518822
  1   2  97   0   1   0|3945k 3949k|   0     0 |1510518823
  1   1  97   0   1   0|3787k 3782k|   0    40k|1510518824
  1   2  96   0   1   0|4499k 4503k|   0     0 |1510518825
  1   2  97   0   1   0|3592k 3592k|   0     0 |1510518826
  1   1  98   0   1   0|3025k 3020k|   0    20k|1510518827
  1   2  97   0   1   0|3723k 3727k|   0     0 |1510518828
  1   2  97   0   1   0|4095k 4095k|   0    64k|1510518829
  1   2  97   0   1   0|4337k 4337k|   0     0 |1510518830
  1   1  97   0   1   0|3783k 3771k|   0     0 |1510518831
  1   1  97   0   1   0|3623k 3624k|   0    12k|1510518832
  1   1  98   0   1   0|3324k 3335k|   0     0 |1510518833
  1   2  97   0   1   0|4625k 4625k|   0  8192B|1510518834
  1   2  97   0   1   0|4135k 4120k|   0     0 |1510518835
  1   2  97   0   1   0|4097k 4112k|   0     0 |1510518836
  1   2  96   0   1   0|4507k 4507k|   0    24k|1510518837
  1   2  97   0   1   0|4048k 4039k|   0     0 |1510518838
  1   2  97   0   1   0|4793k 4802k|   0     0 |1510518839
  1   2  96   0   1   0|4416k 4416k|   0     0 |1510518840
  1   1  97   0   1   0|3701k 3701k|   0     0 |1510518841
  1   2  97   0   1   0|4516k 4516k|   0    12k|1510518842
  1   2  97   0   1   0|3691k 3683k|   0     0 |1510518843
  1   1  97   0   1   0|4004k 4012k|   0     0 |1510518844
  1   2  97   0   1   0|3521k 3517k|   0     0 |1510518845
  1   1  97   0   1   0|3645k 3650k|   0     0 |1510518846
  1   1  97   0   1   0|3199k 3194k|   0    12k|1510518847
  1   1  97   0   1   0|3246k 3250k|   0     0 |1510518848
  1   1  98   0   0   0|3248k 3241k|   0     0 |1510518849
  1   2  97   0   1   0|4041k 4049k|   0     0 |1510518850
  1   2  97   0   1   0|3671k 3670k|   0     0 |1510518851
  1   2  96   0   1   0|3959k 3960k|   0    12k|1510518852
  1   1  97   0   1   0|3246k 3248k|   0     0 |1510518853
  1   2  96   0   1   0|4232k 4232k|   0    20k|1510518854
