Throughput,Latency
3914,16.28
3896,16.36
3916,16.52
3808,16.74
3858,16.46
3830,16.69
3888,16.64
3790,16.82
3783,16.76
3749,17.07
3724,17.38
3638,17.47
3736,17.13
3998,15.92
3904,16.53
3824,16.74
3802,16.76
3805,16.74
3859,16.72
3817,16.75
3886,16.36
3980,16.04
3796,17.06
3823,16.59
3989,16.05
3716,17.15
3818,16.8
3732,17.23
3704,17.21
3800,16.76
3925,16.49
3722,17.11
3819,16.69
3773,16.89
3854,16.71
3782,16.93
3788,16.75
3716,17.23
3826,16.91
3822,16.67
3840,16.59
3904,16.58
3853,16.53
3732,17.0
3766,16.92
3883,16.74
3755,16.98
3771,16.81
3880,16.5
3883,16.61
3879,16.48
3756,16.9
3788,16.87
3805,17.04
3758,16.88
3855,16.58
3838,16.56
3873,16.78
3709,17.17
3731,17.09
3808,16.74
3945,16.42
3694,17.25
3828,16.64
3790,16.81
3941,16.42
3796,16.71
3722,17.21
3734,17.06
3802,17.03
3752,16.98
3816,16.7
3754,17.03
3827,16.86
3866,16.5
3869,16.45
3850,16.73
3756,17.06
3865,16.48
3856,16.52
