Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,5881.3125,287.001944763,17.476313875,1.00603592261,0.0,0.0,5881.3125,0.0,5881.3125,0.0726,0.00893662638467,12.109117375,0.751152645591,5.316455875,0.264470261694
1,2,7227.2125,296.63789859,14.639934375,0.649459674319,0.0,0.0,7227.2125,0.0,7227.2125,0.0749125,0.0104375099485,10.284128,0.479665312089,4.32516675,0.178595932508
1,Total,13108.525,438.873701592,16.058124125,0.684533497149,0.0,0.0,13108.525,0.0,13108.525,0.07375625,0.00736910835253,11.1966226875,0.522817690618,4.8208113125,0.17023729032
2,1,5940.1,241.728616532,17.358519125,0.835380986733,0.0,0.0,5940.1,0.0,5940.1,0.074525,0.00937404847492,12.043991625,0.623641079777,5.26931825,0.215945972561
2,2,7022.4375,272.015768519,15.05405675,0.60747000192,0.0,0.0,7022.4375,0.0,7022.4375,0.0761,0.00903243101975,10.566936875,0.430414510821,4.455170875,0.181598077258
2,Total,12962.5375,367.736798548,16.2062879375,0.549362832232,0.0,0.0,12962.5375,0.0,12962.5375,0.0753125,0.00674085174726,11.30546425,0.411593201744,4.8622445625,0.142433213757
3,1,5876.325,230.909910374,17.4647235,0.881493193503,0.0,0.0,5876.325,0.0,5876.325,0.0752375,0.00856581925409,12.106105,0.677864942889,5.310282875,0.211421915976
3,2,7151.4,360.878590335,14.8139985,0.72711524073,0.0,0.0,7151.4,0.0,7151.4,0.0751,0.00984641552719,10.405353,0.512838694405,4.37965975,0.218290385629
3,Total,13027.725,425.05442615,16.139361,0.611409694106,0.0,0.0,13027.725,0.0,13027.725,0.07516875,0.00615616586558,11.255729,0.465611846956,4.8449713125,0.153502994639
Total,Total,13032.9291667,208.495081134,16.1345910208,0.325942427752,0.0,0.0,13032.9291667,0.0,13032.9291667,0.0747458333333,0.00385733405601,11.2526053125,0.249534697269,4.84267572917,0.0810626872574
