Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,1940.075,105.702325639,20.6665,1.14302297395
1,1,2,2409.125,89.6122978394,16.617375,0.623817856713
1,1,Total,4349.2,140.191677104,18.6419375,0.652963785294
1,2,1,1971.75,100.275001617,20.33175,1.07506699821
1,2,2,2451.7875,89.698749515,16.327125,0.619287450384
1,2,Total,4423.5375,145.29471958,18.3294375,0.642980103709
1,3,1,1915.7,92.1960486811,20.915375,1.02447756831
1,3,2,2321.2,83.5397881403,17.2415,0.641432534412
1,3,Total,4236.9,134.393489897,19.0784375,0.635006026957
1,Total,Total,13009.6375,402.800709079,18.6832708333,0.615178924023
2,1,1,1959.6625,94.5897127907,20.4465,0.977642605092
2,1,2,2329.525,90.7510121295,17.186625,0.692885991225
2,1,Total,4289.1875,126.820724033,18.8165625,0.581911186484
2,2,1,1988.2625,93.9730292239,20.152,0.952941349292
2,2,2,2382.425,89.6456844147,16.806625,0.674775056283
2,2,Total,4370.6875,128.846350822,18.4793125,0.581667585128
2,3,1,1930.2,78.0287840431,20.745375,0.836069683593
2,3,2,2253.6125,86.1691732817,17.765375,0.722560397808
2,3,Total,4183.8125,115.683887673,19.255375,0.544887501454
2,Total,Total,12843.6875,321.687701128,18.8504166667,0.508444962496
3,1,1,1944.675,81.7951710066,20.592875,0.875736498358
3,1,2,2376.3,125.538273956,16.86975,0.903144962221
3,1,Total,4320.975,149.443437926,18.7313125,0.627551371517
3,2,1,1974.275,73.0870774219,20.278375,0.757581835409
3,2,2,2429.0,121.590514287,16.500375,0.84840795619
3,2,Total,4403.275,137.936692046,18.389375,0.54838449449
3,3,1,1916.6125,70.1462294971,20.8865,0.761318144047
3,3,2,2298.55,114.477890187,17.4345,0.879139251077
3,3,Total,4215.1625,130.50277108,19.1605,0.560196959034
3,Total,Total,12939.4125,405.141315985,18.7603958333,0.556280611209
Total,Total,Total,12930.9125,217.613780277,18.7646944444,0.327019587241
