SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
4280,0,0,0,4280,4280,2001.28,201.65,1782.57,0
4369,0,0,0,4369,4369,1993.57,223.89,1746.93,0
4274,0,0,0,4274,4274,1918.56,117.27,1785.40,0
4254,0,0,0,4254,4254,1911.12,92.01,1803.07,0
4292,0,0,0,4292,4292,1945.30,125.24,1799.53,0
4414,0,0,0,4414,4414,1990.96,128.29,1845.94,0
4168,0,0,0,4168,4168,1903.18,130.49,1756.62,0
4345,0,0,0,4345,4345,1944.53,121.57,1801.14,0
4386,0,0,0,4386,4386,1935.47,137.20,1782.27,10
4392,0,0,0,4392,4392,1882.77,118.88,1748.07,0
4204,0,0,0,4204,4204,1970.70,139.67,1806.04,0
4343,0,0,0,4343,4343,1894.87,135.59,1741.79,0
4077,0,0,0,4077,4077,1943.97,138.41,1788.50,0
4069,0,0,0,4069,4069,1979.43,148.49,1810.46,0
4129,0,0,0,4129,4129,1972.91,120.95,1837.26,0
4265,0,0,0,4265,4265,1909.45,127.96,1765.13,0
4190,0,0,0,4190,4190,1984.73,141.79,1818.44,2
4094,0,0,0,4094,4094,2041.21,187.93,1836.43,0
4207,0,0,0,4207,4207,1997.52,157.73,1817.99,1
4250,0,0,0,4250,4250,1913.27,138.09,1759.77,0
4345,0,0,0,4345,4345,1907.67,131.17,1760.87,0
4351,0,0,0,4351,4351,1886.07,150.49,1717.79,0
4538,0,0,0,4538,4538,1857.80,120.65,1721.21,0
4657,0,0,0,4657,4657,1882.85,107.82,1758.46,0
4549,0,0,0,4549,4549,1829.89,136.88,1676.89,0
4501,0,0,0,4501,4501,1812.61,111.04,1680.96,0
4374,0,0,0,4374,4374,1921.55,139.28,1765.59,0
4440,0,0,0,4440,4440,1959.18,150.48,1787.62,0
4330,0,0,0,4330,4330,1944.99,128.55,1799.88,0
4191,0,0,0,4191,4191,2007.71,152.78,1835.99,0
4424,0,0,0,4424,4424,1861.49,130.96,1714.15,0
4242,0,0,0,4242,4242,1947.30,124.20,1805.49,0
4336,0,0,0,4336,4336,1948.31,122.99,1809.14,0
4081,0,0,0,4081,4081,1937.31,150.04,1769.14,0
3987,0,0,0,3987,3987,1984.80,175.63,1792.10,0
4226,0,0,0,4226,4226,1962.10,139.01,1805.78,0
4286,0,0,0,4286,4286,1914.82,146.32,1752.75,0
4169,0,0,0,4169,4169,1939.04,124.92,1794.88,0
4575,0,0,0,4575,4575,1902.22,122.56,1763.11,0
4184,0,0,0,4184,4184,1958.08,142.57,1799.97,0
4516,0,0,0,4516,4516,1941.75,132.73,1792.61,0
4367,0,0,0,4367,4367,1930.16,137.72,1774.60,0
4194,0,0,0,4194,4194,2052.86,162.87,1873.23,0
4499,0,0,0,4499,4499,1922.82,118.89,1786.80,0
3884,0,0,0,3884,3884,2102.48,153.90,1931.05,9
4249,0,0,0,4249,4249,1936.81,121.16,1799.32,0
3999,0,0,0,3999,3999,1952.99,134.00,1801.59,0
4208,0,0,0,4208,4208,2018.74,130.65,1871.39,0
4236,0,0,0,4236,4236,1933.83,122.70,1793.15,0
4373,0,0,0,4373,4373,1898.67,137.63,1742.38,5
4400,0,0,0,4400,4400,1966.32,126.29,1822.97,0
4151,0,0,0,4151,4151,2014.89,154.53,1841.84,0
4130,0,0,0,4130,4130,1987.83,139.90,1831.07,0
4370,0,0,0,4370,4370,1885.55,129.00,1739.95,3
4241,0,0,0,4241,4241,1916.65,133.69,1765.92,0
4409,0,0,0,4409,4409,1956.81,127.85,1810.58,6
4448,0,0,0,4448,4448,1882.38,120.64,1744.40,0
4258,0,0,0,4258,4258,1905.89,142.75,1745.56,0
4471,0,0,0,4471,4471,1918.03,141.97,1756.54,3
4501,0,0,0,4501,4501,1828.07,128.45,1681.71,0
4544,0,0,0,4544,4544,1823.17,126.59,1677.14,0
4277,0,0,0,4277,4277,1903.14,150.65,1734.45,0
4544,0,0,0,4544,4544,1829.38,122.80,1687.51,0
4277,0,0,0,4277,4277,1922.07,155.63,1747.96,0
4083,0,0,0,4083,4083,1986.58,151.06,1815.91,0
4761,0,0,0,4761,4761,1846.00,119.34,1708.08,0
4443,0,0,0,4443,4443,1825.27,131.09,1676.58,3
4499,0,0,0,4499,4499,1890.91,137.04,1734.23,0
4535,0,0,0,4535,4535,1890.48,142.92,1727.18,0
4248,0,0,0,4248,4248,1899.91,139.58,1740.92,0
4474,0,0,0,4474,4474,1921.28,139.43,1761.05,0
4391,0,0,0,4391,4391,1949.05,154.19,1775.32,0
4526,0,0,0,4526,4526,1876.20,128.04,1728.19,0
4567,0,0,0,4567,4567,1882.25,130.55,1732.80,3
4363,0,0,0,4363,4363,1903.30,133.07,1750.55,0
4548,0,0,0,4548,4548,1857.88,131.88,1702.62,0
4208,0,0,0,4208,4208,1863.95,135.76,1708.24,0
4376,0,0,0,4376,4376,1909.63,128.91,1760.68,0
3889,0,0,0,3889,3889,2199.25,232.83,1946.43,4
4365,0,0,0,4365,4365,1939.73,152.98,1766.48,0
