Throughput,Latency
13740,4.68
13539,4.73
14565,4.38
14412,4.44
13667,4.67
14380,4.45
13986,4.58
14716,4.34
14225,4.52
13480,4.73
13639,4.68
14180,4.51
13761,4.67
13913,4.57
14262,4.48
14069,4.55
12996,4.93
14145,4.55
14500,4.39
13530,4.73
14848,4.3
14157,4.53
13782,4.66
14074,4.54
13832,4.63
14029,4.53
14215,4.51
14436,4.43
13620,4.7
14582,4.36
13652,4.71
14317,4.45
14016,4.58
14225,4.48
14260,4.48
13746,4.67
13478,4.72
14774,4.34
13780,4.65
14235,4.49
13041,4.89
14246,4.5
13969,4.57
13335,4.79
14201,4.51
13694,4.68
13614,4.69
13792,4.64
13344,4.77
14444,4.44
13957,4.58
13465,4.73
14336,4.49
13262,4.81
13625,4.67
14273,4.51
14384,4.44
13242,4.82
13849,4.62
13846,4.6
13711,4.69
13900,4.6
14298,4.46
14671,4.36
14091,4.54
14384,4.44
14813,4.32
15402,4.17
14148,4.5
14340,4.48
14086,4.51
14259,4.51
14025,4.54
13911,4.63
14126,4.52
13309,4.78
13775,4.66
13795,4.63
14286,4.5
13995,4.56
