Throughput,Latency
1595,5.05
1532,5.21
1603,4.98
1485,5.35
1521,5.3
1540,5.18
1555,5.12
1549,5.13
1660,4.86
1490,5.36
1599,4.99
1518,5.24
1532,5.25
1547,5.15
1606,4.95
1581,5.09
1677,4.76
1597,4.99
1517,5.25
1537,5.23
1488,5.36
1551,5.13
1534,5.22
1505,5.28
1486,5.42
1550,5.13
1504,5.34
1464,5.43
1554,5.16
1575,5.04
1544,5.21
1567,5.07
1564,5.14
1548,5.14
1529,5.24
1508,5.26
1497,5.37
1497,5.3
1605,5.02
1531,5.18
1539,5.23
1545,5.13
1496,5.39
1532,5.18
1534,5.24
1507,5.25
1533,5.25
1460,5.44
1526,5.27
1495,5.36
1503,5.3
1558,5.09
1527,5.27
1603,5.0
1589,5.02
1575,5.08
1605,4.96
1587,5.05
1609,4.95
1586,5.05
1619,4.92
1626,4.92
1612,4.94
1572,5.11
1571,5.06
1569,5.12
1615,4.94
1611,4.97
1627,4.88
1611,4.99
1597,5.0
1646,4.86
1557,5.1
1655,4.85
1567,5.07
1626,4.95
1524,5.2
1562,5.14
1542,5.19
1549,5.13
