Throughput,Latency
5859,3.41
5661,3.52
5865,3.41
5807,3.44
5750,3.47
5914,3.37
5707,3.49
5976,3.35
5584,3.58
5502,3.63
5647,3.53
5911,3.37
5535,3.6
5648,3.54
5798,3.44
5567,3.59
5592,3.56
5797,3.43
5725,3.5
5801,3.44
5945,3.34
6068,3.3
5927,3.37
5788,3.45
5638,3.54
5929,3.36
5756,3.46
5820,3.43
5539,3.61
5647,3.53
5730,3.48
5507,3.62
5677,3.52
5733,3.48
5812,3.44
5801,3.44
5852,3.41
5765,3.47
5471,3.64
5672,3.52
5985,3.34
5989,3.33
5828,3.42
5851,3.41
6325,3.16
5795,3.44
5651,3.53
6180,3.23
5984,3.33
5645,3.54
5788,3.45
5589,3.57
5581,3.58
5485,3.64
5708,3.5
5809,3.44
5644,3.53
5760,3.47
5894,3.39
4770,4.19
5587,3.57
5538,3.61
5785,3.45
5985,3.34
5800,3.44
5822,3.43
5605,3.56
5885,3.39
5698,3.5
5752,3.47
5695,3.49
5519,3.63
5501,3.59
5785,3.48
5898,3.39
5524,3.61
5805,3.43
5770,3.47
5517,3.62
5755,3.47
