[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  93   1   1   0|   0     0 |  47k   16M|1510767005
  1   2  96   0   1   0|  86k 1287k|   0     0 |1510767006
  1   2  96   0   1   0|  94k 1431k|   0     0 |1510767007
  2   3  95   0   1   0|  94k 1433k|   0    20k|1510767008
  1   2  94   1   1   0|  98k 1483k|   0    36k|1510767009
  2   3  95   0   1   0|  99k 1495k|   0     0 |1510767010
  2   2  96   0   1   0|  97k 1471k|   0     0 |1510767011
  1   2  96   0   2   0|  99k 1504k|   0     0 |1510767012
  2   2  96   0   1   0|  89k 1350k|   0     0 |1510767013
  1   2  96   0   1   0|  98k 1483k|   0     0 |1510767014
  2   2  94   2   1   0|  98k 1495k|   0    12k|1510767015
  1   2  96   0   1   0| 101k 1533k|   0     0 |1510767016
  1   2  96   0   1   0| 103k 1556k|   0     0 |1510767017
  1   2  95   0   1   0| 102k 1549k|   0     0 |1510767018
  2   2  95   0   1   0| 103k 1561k|   0     0 |1510767019
  1   2  93   1   1   0|  94k 1427k|   0    12k|1510767020
  1   2  96   0   1   0|  95k 1438k|   0     0 |1510767021
  2   2  96   0   1   0| 101k 1530k|   0     0 |1510767022
  1   2  96   0   2   0|  99k 1503k|   0     0 |1510767023
  2   3  95   0   1   0| 100k 1509k|   0     0 |1510767024
  2   2  95   1   1   0|  98k 1486k|   0    12k|1510767025
  2   2  96   0   1   0|  96k 1457k|   0     0 |1510767026
  1   2  96   0   2   0| 102k 1547k|   0     0 |1510767027
  2   2  96   0   1   0|  99k 1501k|   0     0 |1510767028
  1   3  95   0   1   0| 100k 1508k|   0     0 |1510767029
  2   2  96   0   1   0|  94k 1428k|   0     0 |1510767030
  1   2  94   1   1   0|  94k 1431k|   0    12k|1510767031
  1   2  96   0   1   0|  95k 1442k|   0     0 |1510767032
  1   2  95   0   1   0| 100k 1519k|   0     0 |1510767033
  2   2  96   0   1   0|  98k 1485k|   0     0 |1510767034
  1   2  95   0   1   0|  98k 1487k|   0     0 |1510767035
  1   2  94   2   1   0| 100k 1521k|   0    12k|1510767036
  2   2  96   0   1   0|  96k 1451k|   0     0 |1510767037
  2   2  95   0   1   0| 100k 1517k|   0    28k|1510767038
  1   3  96   0   1   0| 103k 1568k|   0     0 |1510767039
  2   2  95   0   2   0| 103k 1566k|   0     0 |1510767040
  2   2  94   2   1   0|  99k 1495k|   0    20k|1510767041
  1   2  95   0   1   0| 101k 1528k|   0     0 |1510767042
  1   2  95   0   2   0|  94k 1426k|   0    28k|1510767043
  2   2  96   0   1   0| 100k 1520k|   0     0 |1510767044
  1   2  96   0   1   0|  94k 1434k|   0     0 |1510767045
  1   2  95   1   2   0|  96k 1462k|   0    12k|1510767046
  2   2  95   0   1   0|  97k 1474k|   0     0 |1510767047
  1   2  95   0   1   0|  96k 1456k|   0     0 |1510767048
  1   2  95   0   1   0|  97k 1471k|   0     0 |1510767049
  2   2  96   0   1   0|  95k 1442k|   0     0 |1510767050
  2   2  94   1   1   0|  97k 1478k|   0    12k|1510767051
  2   2  96   0   1   0| 102k 1542k|   0     0 |1510767052
  1   2  96   0   1   0|  96k 1449k|   0     0 |1510767053
  2   3  95   0   1   0|  94k 1429k|   0     0 |1510767054
  2   2  96   0   1   0|  97k 1475k|   0     0 |1510767055
  1   2  94   1   1   0|  97k 1468k|   0    12k|1510767056
  2   2  96   0   1   0|  98k 1490k|   0     0 |1510767057
  1   2  95   0   1   0|  95k 1447k|   0     0 |1510767058
  1   2  95   0   2   0| 100k 1522k|   0     0 |1510767059
  2   2  96   0   1   0|  97k 1469k|   0     0 |1510767060
  1   3  95   0   2   0| 101k 1528k|   0     0 |1510767061
  2   3  94   1   1   0| 103k 1560k|   0    12k|1510767062
  1   2  96   0   2   0|  97k 1474k|   0     0 |1510767063
  2   3  96   0   1   0| 101k 1539k|   0     0 |1510767064
  1   2  96   0   1   0|  98k 1491k|   0     0 |1510767065
  2   2  96   0   1   0|  96k 1463k|   0     0 |1510767066
  1   2  94   1   1   0|  97k 1477k|   0    12k|1510767067
  1   2  96   0   1   0|  97k 1468k|   0     0 |1510767068
  2   2  96   0   1   0|  97k 1469k|   0     0 |1510767069
  2   3  95   0   1   0|  97k 1470k|   0     0 |1510767070
  1   2  96   0   2   0| 101k 1536k|   0     0 |1510767071
  2   2  94   2   1   0|  97k 1474k|   0    12k|1510767072
  2   3  95   0   1   0| 102k 1552k|   0    24k|1510767073
  1   2  95   0   1   0| 101k 1529k|   0     0 |1510767074
  1   2  96   0   1   0|  98k 1482k|   0     0 |1510767075
  1   2  95   0   1   0|  99k 1496k|   0     0 |1510767076
  1   2  94   2   1   0|  96k 1457k|   0    20k|1510767077
  2   2  96   0   1   0|  99k 1495k|   0  8192B|1510767078
  2   2  95   0   1   0|  98k 1492k|   0     0 |1510767079
  1   2  95   0   1   0|  98k 1494k|   0     0 |1510767080
  1   2  96   0   1   0|  92k 1398k|   0     0 |1510767081
  2   2  95   0   2   0| 104k 1572k|   0     0 |1510767082
  2   2  94   1   1   0| 104k 1578k|   0    12k|1510767083
  1   2  95   0   1   0| 105k 1589k|   0     0 |1510767084
  1   2  96   0   1   0| 103k 1567k|   0     0 |1510767085
  2   3  95   0   1   0| 104k 1572k|   0     0 |1510767086
  2   2  96   0   1   0|  96k 1464k|   0     0 |1510767087
  1   2  94   1   1   0|  96k 1456k|   0    12k|1510767088
  1   3  95   0   1   0| 101k 1532k|   0     0 |1510767089
  2   2  96   0   1   0|  92k 1396k|   0     0 |1510767090
  2   2  96   0   1   0| 100k 1508k|   0     0 |1510767091
  1   3  96   0   1   0|  97k 1472k|   0     0 |1510767092
  1   2  94   1   1   0|  98k 1492k|   0    12k|1510767093
  2   2  96   0   1   0| 100k 1510k|   0     0 |1510767094
  1   2  96   0   1   0|  74k 1122k|   0     0 |1510767095
