Throughput,Latency
1264,3.15
1251,3.19
1242,3.21
1247,3.2
1234,3.23
1255,3.17
1257,3.16
1239,3.23
1244,3.21
1281,3.12
1256,3.17
1274,3.13
1281,3.11
1247,3.2
1226,3.26
1298,3.07
1288,3.1
1302,3.06
1264,3.15
1292,3.09
1241,3.21
1305,3.04
1278,3.13
1252,3.19
1220,3.26
1314,3.04
1292,3.08
1284,3.1
1260,3.17
1191,3.34
1219,3.27
1195,3.34
1233,3.24
1214,3.29
1213,3.29
1236,3.22
1235,3.23
1248,3.2
1277,3.13
1276,3.12
1248,3.18
1222,3.29
1247,3.19
1191,3.35
1238,3.22
1220,3.27
1242,3.22
1202,3.31
1238,3.23
1285,3.1
1246,3.2
1273,3.14
1236,3.23
1282,3.11
1260,3.16
1323,3.03
1287,3.1
1281,3.11
1231,3.24
1270,3.14
1237,3.22
1277,3.12
1216,3.29
1262,3.16
1273,3.13
1209,3.3
1213,3.28
1283,3.11
1219,3.27
1204,3.32
1235,3.23
1235,3.23
1244,3.21
1242,3.21
1284,3.1
1234,3.23
1243,3.21
1308,3.03
1279,3.12
1293,3.09
