[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   1   0   0|   0     0 |  65k   21M|1510485481
  1   2  96   0   1   0|1738k  133k|   0  8192B|1510485482
  1   2  96   0   1   0|1792k  135k|   0     0 |1510485483
  2   2  96   0   1   0|1813k  137k|   0     0 |1510485484
  1   2  96   0   1   0|1807k  135k|   0     0 |1510485485
  1   2  95   1   1   0|1798k  137k|   0    40k|1510485486
  2   2  96   0   1   0|1855k  138k|   0    28k|1510485487
  2   2  96   0   1   0|1915k  143k|   0     0 |1510485488
  2   2  96   0   1   0|2004k  150k|   0     0 |1510485489
  2   2  96   0   1   0|1869k  142k|   0     0 |1510485490
  2   2  97   0   1   0|1978k  148k|   0     0 |1510485491
  1   2  95   1   1   0|1835k  140k|   0    16k|1510485492
  1   1  96   0   1   0|1812k  137k|   0     0 |1510485493
  1   2  97   0   1   0|1867k  140k|   0     0 |1510485494
  1   2  96   0   1   0|1954k  146k|   0     0 |1510485495
  1   2  96   0   1   0|1932k  145k|   0     0 |1510485496
  1   2  96   1   1   0|1769k  134k|   0    16k|1510485497
  1   2  97   0   1   0|1793k  137k|   0     0 |1510485498
  1   2  97   0   1   0|1844k  138k|   0     0 |1510485499
  2   2  96   0   1   0|1840k  138k|   0     0 |1510485500
  1   2  96   0   1   0|1871k  141k|   0     0 |1510485501
  2   2  94   2   1   0|1934k  145k|   0    16k|1510485502
  1   2  95   0   1   0|1911k  143k|   0     0 |1510485503
  2   2  96   0   1   0|1862k  141k|   0     0 |1510485504
  1   2  96   0   1   0|1857k  139k|   0     0 |1510485505
  2   2  96   0   1   0|1865k  141k|   0     0 |1510485506
  1   2  94   1   1   0|1963k  147k|   0    24k|1510485507
  1   2  97   0   1   0|1984k  148k|   0     0 |1510485508
  2   2  96   0   1   0|1905k  143k|   0     0 |1510485509
  1   2  96   0   1   0|1853k  138k|   0     0 |1510485510
  1   2  96   0   1   0|1834k  138k|   0     0 |1510485511
  1   2  95   2   1   0|1809k  135k|   0    44k|1510485512
  1   1  96   0   1   0|1785k  134k|   0     0 |1510485513
  1   2  97   0   1   0|1851k  139k|   0     0 |1510485514
  1   2  97   0   1   0|1832k  140k|   0     0 |1510485515
  2   2  96   0   1   0|1886k  141k|   0     0 |1510485516
  1   2  96   1   1   0|1807k  138k|   0    24k|1510485517
  2   2  97   0   1   0|1892k  142k|   0     0 |1510485518
  1   2  96   0   1   0|1840k  138k|   0     0 |1510485519
