Throughput,Latency
683,2.92
681,2.92
698,2.86
671,2.96
676,2.95
684,2.92
708,2.82
677,2.94
704,2.83
693,2.87
671,2.96
699,2.86
693,2.88
721,2.77
697,2.86
700,2.85
738,2.7
697,2.85
696,2.87
686,2.9
663,2.99
686,2.92
677,2.94
609,3.28
679,2.93
670,2.97
700,2.84
695,2.87
709,2.81
599,3.32
663,3.0
654,3.05
631,3.16
664,3.01
697,2.85
695,2.87
683,2.91
684,2.92
711,2.8
679,2.93
681,2.93
714,2.79
689,2.89
700,2.85
681,2.92
686,2.9
686,2.91
702,2.83
739,2.7
666,2.99
676,2.95
703,2.84
702,2.83
714,2.79
682,2.92
685,2.91
688,2.89
688,2.9
677,2.95
683,2.92
669,2.97
703,2.84
688,2.9
701,2.85
629,3.17
689,2.89
700,2.84
701,2.85
715,2.79
680,2.93
709,2.81
703,2.84
703,2.83
687,2.9
679,2.93
689,2.88
678,2.95
698,2.85
688,2.9
692,2.88
