[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   4  91   2   2   0|   0     0 |  44k 9237k|1510860449
  1   1  98   0   0   0|   0    25k|   0     0 |1510860450
  0   0 100   0   0   0|1820B  962B|   0     0 |1510860451
  0   1  98   0   1   0|  61k  526k|   0     0 |1510860452
  1   1  96   0   2   0|  78k  706k|   0     0 |1510860453
  0   1  96   2   1   0|  74k  668k|   0    40k|1510860454
  1   2  96   0   1   0|  68k  653k|   0     0 |1510860455
  1   1  97   0   1   0|  73k  705k|   0     0 |1510860456
  0   1  97   0   2   0|  71k  697k|   0     0 |1510860457
  1   2  96   0   1   0|  73k  735k|   0     0 |1510860458
  0   1  97   0   2   0|  71k  722k|   0    28k|1510860459
  1   1  95   2   1   0|  68k  679k|   0    12k|1510860460
  0   2  96   0   2   0|  73k  721k|   0     0 |1510860461
  1   1  97   0   1   0|  71k  695k|   0     0 |1510860462
  1   2  94   0   3   0| 138k 1314k|   0     0 |1510860463
  1   3  94   0   2   0| 185k 1825k|   0     0 |1510860464
  1   2  94   0   3   0| 166k 1686k|   0     0 |1510860465
  1   2  91   3   3   0| 171k 1802k|   0    12k|1510860466
  1   3  94   0   2   0| 170k 1804k|   0     0 |1510860467
  1   2  94   0   3   0| 162k 1663k|   0     0 |1510860468
  2   3  93   0   2   0| 175k 1853k|   0     0 |1510860469
  1   3  93   0   3   0| 174k 1826k|   0     0 |1510860470
  1   2  95   0   2   0| 176k 1867k|   0     0 |1510860471
  1   3  91   2   3   0| 170k 1807k|   0    12k|1510860472
  1   2  94   0   3   0| 171k 1775k|   0     0 |1510860473
  2   3  93   0   2   0| 178k 1879k|   0     0 |1510860474
  1   2  94   0   3   0| 176k 1874k|   0     0 |1510860475
  1   3  93   0   3   0| 174k 1816k|   0     0 |1510860476
  1   3  93   0   3   0| 176k 1871k|   0     0 |1510860477
  1   3  90   3   3   0| 180k 1927k|   0    12k|1510860478
  1   2  94   0   3   0| 177k 1895k|   0  8192B|1510860479
  1   3  94   0   2   0| 178k 1902k|   0     0 |1510860480
  1   2  94   0   3   0| 150k 1567k|   0     0 |1510860481
  1   3  94   0   2   0| 176k 1872k|   0     0 |1510860482
  1   2  94   0   3   0| 183k 1945k|   0     0 |1510860483
  2   3  89   3   3   0| 178k 1923k|   0    16k|1510860484
  1   3  94   0   2   0| 173k 1831k|   0     0 |1510860485
  1   3  93   0   3   0| 170k 1810k|   0     0 |1510860486
  1   2  94   0   3   0| 176k 1873k|   0     0 |1510860487
  1   3  94   0   2   0| 178k 1890k|   0     0 |1510860488
  1   3  94   0   2   0| 176k 1879k|   0     0 |1510860489
  1   2  91   3   3   0| 170k 1840k|   0    20k|1510860490
  1   3  93   0   3   0| 177k 1877k|   0     0 |1510860491
  1   2  95   0   2   0| 173k 1808k|   0     0 |1510860492
  1   3  93   0   3   0| 178k 1922k|   0     0 |1510860493
