[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  3   5  87   1   4   0|   0     0 |  28k 6428k|1510769791
  2   4  91   0   3   0|2994k  201k|   0  8192B|1510769792
  4   6  84   0   6   0|7334k  483k|   0     0 |1510769793
  4   7  82   0   7   0|8071k  533k|   0     0 |1510769794
  4   7  82   0   7   0|8343k  550k|   0     0 |1510769795
  4   6  81   3   6   0|8030k  529k|   0    40k|1510769796
  4   6  84   0   6   0|7936k  523k|   0     0 |1510769797
  4   7  83   0   6   0|8228k  542k|   0     0 |1510769798
  5   7  80   0   8   0|8608k  568k|   0     0 |1510769799
  4   6  84   0   6   0|8099k  533k|   0     0 |1510769800
  4   7  83   0   6   0|8392k  553k|   0     0 |1510769801
  4   6  81   2   7   0|8417k  555k|   0    44k|1510769802
  4   7  82   0   7   0|8421k  556k|   0     0 |1510769803
  4   7  82   0   7   0|8658k  571k|   0     0 |1510769804
  5   6  82   0   7   0|8562k  563k|   0     0 |1510769805
  4   7  83   0   6   0|7922k  523k|   0     0 |1510769806
  4   6  84   0   6   0|8381k  552k|   0     0 |1510769807
  4   7  79   3   7   0|8260k  546k|   0    12k|1510769808
  4   6  84   0   6   0|8327k  549k|   0     0 |1510769809
  4   7  82   0   7   0|8251k  544k|   0     0 |1510769810
  4   6  84   0   6   0|8568k  565k|   0     0 |1510769811
  5   7  81   0   7   0|8676k  572k|   0     0 |1510769812
  4   6  83   0   7   0|8589k  567k|   0     0 |1510769813
  4   7  81   2   6   0|8441k  557k|   0    12k|1510769814
  4   6  84   0   6   0|7986k  526k|   0     0 |1510769815
  4   6  83   0   7   0|8767k  578k|   0     0 |1510769816
  4   7  82   0   7   0|8471k  558k|   0     0 |1510769817
  5   6  83   0   6   0|8120k  535k|   0     0 |1510769818
  4   7  79   3   7   0|8432k  556k|   0    12k|1510769819
  4   7  83   0   6   0|8502k  561k|   0     0 |1510769820
  5   6  82   0   7   0|8579k  566k|   0     0 |1510769821
  5   7  81   0   7   0|8052k  530k|   0    12k|1510769822
  4   7  82   0   7   0|8467k  559k|   0     0 |1510769823
  4   6  82   2   6   0|8433k  556k|   0    52k|1510769824
  4   7  82   0   7   0|8535k  563k|   0     0 |1510769825
  5   7  81   0   7   0|8542k  563k|   0     0 |1510769826
  4   6  84   0   6   0|8404k  554k|   0     0 |1510769827
  4   6  84   0   6   0|8108k  535k|   0     0 |1510769828
  4   7  83   0   6   0|8385k  553k|   0     0 |1510769829
  5   7  79   3   6   0|8214k  541k|   0    12k|1510769830
  4   7  81   0   8   0|8107k  536k|   0     0 |1510769831
  5   6  83   0   6   0|8241k  544k|   0     0 |1510769832
  4   6  84   0   6   0|8120k  536k|   0     0 |1510769833
  4   6  85   0   5   0|7848k  518k|   0     0 |1510769834
  4   7  82   0   7   0|8571k  565k|   0     0 |1510769835
  4   6  80   3   7   0|8508k  561k|   0    16k|1510769836
  5   7  82   0   6   0|8791k  579k|   0     0 |1510769837
  4   7  83   0   6   0|8528k  563k|   0     0 |1510769838
  4   6  83   0   7   0|8590k  567k|   0     0 |1510769839
  5   7  81   0   7   0|8632k  569k|   0     0 |1510769840
  5   7  80   0   8   0|8439k  556k|   0     0 |1510769841
  4   7  73  10   6   0|8416k  555k|   0    56k|1510769842
  4   7  82   0   7   0|8454k  557k|   0     0 |1510769843
  5   6  83   0   6   0|8405k  554k|   0     0 |1510769844
  4   7  82   0   7   0|8242k  543k|   0     0 |1510769845
  4   7  83   0   6   0|8451k  557k|   0     0 |1510769846
  4   6  83   0   7   0|8437k  556k|   0     0 |1510769847
  5   7  79   2   7   0|8411k  553k|   0    12k|1510769848
  4   6  84   0   6   0|8291k  548k|   0     0 |1510769849
