Throughput,Latency
1742,4.6
1706,4.68
1701,4.69
1681,4.77
1713,4.67
1673,4.77
1605,4.99
1740,4.58
1765,4.53
1784,4.48
1719,4.64
1738,4.6
1723,4.64
1719,4.65
1652,4.83
1700,4.71
1669,4.79
1795,4.46
1716,4.65
1710,4.68
1725,4.63
1735,4.6
1724,4.65
1753,4.56
1692,4.72
1708,4.67
1725,4.64
1716,4.66
1715,4.66
1615,4.95
1632,4.89
1694,4.73
1623,4.92
1689,4.73
1692,4.73
1725,4.63
1726,4.64
1711,4.66
1720,4.65
1653,4.84
1718,4.65
1688,4.74
1685,4.74
1682,4.76
1686,4.73
1694,4.71
1700,4.71
1711,4.66
1756,4.56
1700,4.71
1719,4.64
1751,4.56
1728,4.63
1740,4.6
1707,4.68
1662,4.81
1711,4.67
1718,4.64
1740,4.61
1733,4.61
1726,4.63
1705,4.69
1754,4.56
1694,4.71
1746,4.57
1783,4.49
1657,4.83
1680,4.75
1733,4.61
1697,4.71
1703,4.7
1643,4.85
1777,4.51
1661,4.81
1739,4.6
1713,4.67
1658,4.81
1708,4.69
1695,4.71
1665,4.8
