[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  5  10  77   1   8   0|   0     0 |2912B  534k|1511015176
  3   6  85   0   6   0|4998k  330k|   0     0 |1511015177
  4   7  83   0   6   0|6427k  424k|   0     0 |1511015178
  5   9  78   0   8   0|7062k  466k|   0     0 |1511015179
  5   8  77   3   7   0|7280k  480k|   0    44k|1511015180
  4   8  82   0   6   0|6713k  442k|   0     0 |1511015181
  4   8  79   0   9   0|7137k  470k|   0     0 |1511015182
  4   8  82   0   6   0|7017k  463k|   0     0 |1511015183
  4   8  81   0   7   0|7101k  468k|   0     0 |1511015184
  4   8  81   0   7   0|6542k  432k|   0    32k|1511015185
  5   7  80   2   6   0|6953k  459k|   0    12k|1511015186
  4   8  81   0   7   0|6709k  442k|   0     0 |1511015187
  4   8  82   0   6   0|6780k  448k|   0     0 |1511015188
  4   8  81   0   7   0|7245k  477k|   0     0 |1511015189
  4   8  80   0   8   0|7121k  469k|   0     0 |1511015190
  4   8  82   0   6   0|6445k  425k|   0     0 |1511015191
  4   8  79   2   7   0|7168k  473k|   0    12k|1511015192
  4   7  82   0   7   0|6905k  455k|   0     0 |1511015193
  5   8  80   0   7   0|7060k  465k|   0     0 |1511015194
  5   8  80   0   7   0|7584k  500k|   0     0 |1511015195
  4   9  79   0   8   0|7013k  463k|   0     0 |1511015196
  4   7  83   0   6   0|6429k  424k|   0     0 |1511015197
  4   8  79   2   7   0|6954k  459k|   0    12k|1511015198
  4   9  80   0   7   0|6758k  446k|   0     0 |1511015199
  4   8  81   0   7   0|7045k  463k|   0     0 |1511015200
  4   7  83   0   6   0|6950k  459k|   0     0 |1511015201
  4   8  81   0   7   0|6996k  461k|   0     0 |1511015202
  4   8  82   0   6   0|7078k  467k|   0     0 |1511015203
  4   8  79   2   7   0|7024k  463k|   0    12k|1511015204
  4   7  82   0   7   0|7031k  463k|   0     0 |1511015205
  4   8  81   0   7   0|6671k  439k|   0     0 |1511015206
  4   8  82   0   6   0|6998k  462k|   0     0 |1511015207
  5   8  80   0   7   0|6982k  460k|   0     0 |1511015208
  4   8  82   0   6   0|6886k  455k|   0     0 |1511015209
  4   7  79   3   7   0|6910k  456k|   0    48k|1511015210
  4   8  81   0   7   0|6880k  455k|   0     0 |1511015211
  4   8  81   0   7   0|6773k  446k|   0     0 |1511015212
  4   8  81   0   7   0|6974k  460k|   0     0 |1511015213
  4   8  82   0   6   0|6859k  452k|   0     0 |1511015214
  5   7  82   0   6   0|6797k  449k|   0     0 |1511015215
  4   8  79   2   7   0|6917k  455k|   0    12k|1511015216
  4   8  81   0   7   0|6869k  453k|   0     0 |1511015217
  4   7  83   0   6   0|6947k  458k|   0     0 |1511015218
  4   8  81   0   7   0|7083k  467k|   0     0 |1511015219
  4   8  81   0   7   0|6953k  458k|   0    20k|1511015220
  4   8  78   3   7   0|6713k  442k|   0    12k|1511015221
  5   8  80   0   7   0|7076k  467k|   0     0 |1511015222
  4   8  82   0   6   0|7128k  471k|   0     0 |1511015223
  4   7  82   0   7   0|6712k  441k|   0     0 |1511015224
  4   8  81   0   7   0|6791k  448k|   0     0 |1511015225
  4   7  83   0   6   0|6396k  422k|   0     0 |1511015226
  4   8  80   2   6   0|6742k  444k|   0    12k|1511015227
  4   7  82   0   7   0|6938k  457k|   0     0 |1511015228
  4   8  82   0   6   0|6519k  430k|   0     0 |1511015229
  4   7  82   0   7   0|6941k  458k|   0     0 |1511015230
  4   8  82   0   6   0|6470k  427k|   0     0 |1511015231
  4   7  80   2   7   0|6630k  437k|   0    12k|1511015232
  4   8  82   0   6   0|6993k  460k|   0     0 |1511015233
  4   8  81   0   7   0|6961k  460k|   0     0 |1511015234
  4   7  82   0   7   0|6749k  444k|   0     0 |1511015235
  5   8  79   0   8   0|6546k  433k|   0     0 |1511015236
  4   8  82   0   6   0|6944k  457k|   0     0 |1511015237
  4   7  80   2   7   0|6696k  442k|   0    12k|1511015238
  3   7  84   0   6   0|6222k  410k|   0     0 |1511015239
  4   7  83   0   6   0|6757k  446k|   0     0 |1511015240
  4   8  81   0   7   0|6583k  434k|   0     0 |1511015241
  4   7  82   0   7   0|6466k  426k|   0     0 |1511015242
  4   8  78   3   7   0|6808k  449k|   0    12k|1511015243
  4   8  82   0   6   0|6898k  456k|   0     0 |1511015244
  4   8  81   0   7   0|6959k  459k|   0  8192B|1511015245
  4   8  82   0   6   0|6728k  443k|   0     0 |1511015246
  5   8  80   0   7   0|6919k  457k|   0     0 |1511015247
  3   7  84   0   6   0|6691k  441k|   0     0 |1511015248
  5   8  77   3   7   0|6863k  453k|   0    20k|1511015249
  3   7  84   0   6   0|6606k  436k|   0     0 |1511015250
  5   8  80   0   7   0|6759k  446k|   0     0 |1511015251
  4   8  81   0   7   0|6964k  459k|   0     0 |1511015252
  4   7  82   0   7   0|7077k  466k|   0     0 |1511015253
  4   8  81   0   7   0|6788k  447k|   0     0 |1511015254
  5   8  79   2   6   0|7112k  469k|   0    24k|1511015255
  4   8  81   0   7   0|6806k  450k|   0     0 |1511015256
  4   7  82   0   7   0|6915k  455k|   0     0 |1511015257
  4   8  81   0   7   0|7111k  470k|   0     0 |1511015258
  4   8  81   0   7   0|6828k  449k|   0     0 |1511015259
  5   8  80   0   7   0|7115k  469k|   0     0 |1511015260
  4   8  79   2   7   0|7063k  467k|   0    12k|1511015261
  4   8  82   0   6   0|6925k  456k|   0     0 |1511015262
  4   7  83   0   6   0|6716k  444k|   0     0 |1511015263
  4   7  83   0   6   0|6346k  418k|   0     0 |1511015264
  4   7  83   0   6   0|6056k  399k|   0     0 |1511015265
  4   8  81   0   7   0|6459k  426k|   0     0 |1511015266
