[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  7  10  77   0   5   0|   0     0 |3166B  855k|1511009548
  3   5  91   0   3   0|1764k  132k|   0     0 |1511009549
  3   5  90   0   3   0|1847k  138k|   0     0 |1511009550
  2   5  88   2   3   0|1781k  133k|   0    64k|1511009551
  3   4  90   0   3   0|1822k  136k|   0     0 |1511009552
  3   5  89   0   3   0|1875k  140k|   0     0 |1511009553
  3   5  90   0   3   0|1872k  140k|   0     0 |1511009554
  3   5  89   0   3   0|1943k  145k|   0     0 |1511009555
  3   4  88   1   3   0|1846k  138k|   0    20k|1511009556
  3   5  90   0   3   0|1847k  138k|   0     0 |1511009557
  3   5  89   0   3   0|1801k  135k|   0     0 |1511009558
  3   5  90   0   3   0|1801k  135k|   0     0 |1511009559
  3   5  90   0   3   0|1849k  138k|   0     0 |1511009560
  3   5  88   1   3   0|1913k  144k|   0  8192B|1511009561
  3   5  90   1   3   0|1810k  135k|   0  4096B|1511009562
  3   4  90   0   3   0|1765k  132k|   0     0 |1511009563
  3   5  90   0   3   0|1862k  139k|   0     0 |1511009564
  3   5  90   0   3   0|1841k  138k|   0     0 |1511009565
  3   5  90   0   3   0|1690k  126k|   0     0 |1511009566
  3   4  89   0   3   0|1848k  138k|   0    12k|1511009567
  3   5  89   0   3   0|1863k  139k|   0     0 |1511009568
  3   5  89   0   3   0|1922k  143k|   0     0 |1511009569
  3   5  90   0   3   0|1859k  139k|   0     0 |1511009570
  3   5  89   0   3   0|1755k  131k|   0  4096B|1511009571
  3   5  89   1   3   0|1854k  138k|   0    12k|1511009572
  3   5  89   0   3   0|1891k  141k|   0     0 |1511009573
  3   5  90   0   3   0|1786k  134k|   0     0 |1511009574
  3   5  90   0   3   0|1905k  142k|   0     0 |1511009575
  3   5  89   0   3   0|1844k  138k|   0    32k|1511009576
  3   5  90   0   3   0|1866k  139k|   0     0 |1511009577
  2   4  89   1   3   0|1737k  130k|   0    12k|1511009578
  3   5  89   0   3   0|1833k  137k|   0     0 |1511009579
  3   5  89   0   3   0|1903k  142k|   0     0 |1511009580
  3   4  91   0   3   0|1705k  128k|   0    20k|1511009581
  3   6  89   0   3   0|1931k  144k|   0     0 |1511009582
  3   5  89   1   3   0|1811k  135k|   0    20k|1511009583
  3   5  91   0   3   0|1804k  135k|   0     0 |1511009584
  3   4  90   0   3   0|1919k  143k|   0     0 |1511009585
  3   4  91   0   3   0|1791k  135k|   0     0 |1511009586
  3   4  90   0   3   0|1808k  135k|   0     0 |1511009587
  3   5  88   2   3   0|1813k  135k|   0    12k|1511009588
  3   5  89   0   3   0|1792k  134k|   0     0 |1511009589
  3   5  90   0   3   0|1875k  140k|   0     0 |1511009590
  3   5  89   0   3   0|1833k  137k|   0     0 |1511009591
  3   5  90   0   3   0|1864k  139k|   0     0 |1511009592
  3   5  90   0   3   0|1793k  134k|   0     0 |1511009593
  3   5  89   1   3   0|1855k  138k|   0    12k|1511009594
  3   5  89   0   4   0|1929k  144k|   0     0 |1511009595
