[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |3629B 3383k|1511009544
  4   3  92   0   0   0|  14k   26k|   0  4096B|1511009545
  0   0 100   0   0   0|   0     0 |   0     0 |1511009546
  3   2  94   0   1   0|1189k 1236k|   0    96k|1511009547
  6   4  87   0   2   0|2996k 3138k|   0   264k|1511009548
  7   5  85   0   2   0|3156k 3307k|   0     0 |1511009549
  4   4  91   0   2   0|3220k 3372k|   0     0 |1511009550
  2   2  94   0   2   0|3114k 3248k|   0     0 |1511009551
  2   2  94   0   2   0|3255k 3386k|   0     0 |1511009552
  2   2  94   0   2   0|3208k 3339k|   0    32k|1511009553
  1   2  95   0   2   0|3164k 3292k|   0     0 |1511009554
  1   2  95   0   2   0|3030k 3155k|   0     0 |1511009555
  1   2  95   0   1   0|3043k 3169k|   0     0 |1511009556
  2   2  94   0   2   0|3172k 3300k|   0     0 |1511009557
  2   2  94   0   2   0|3053k 3177k|   0     0 |1511009558
  2   3  93   0   2   0|3202k 3331k|   0    16k|1511009559
  2   2  95   0   2   0|3258k 3385k|   0     0 |1511009560
  2   3  93   0   2   0|2964k 3087k|   0     0 |1511009561
  2   2  95   0   2   0|3107k 3234k|   0     0 |1511009562
  2   2  94   0   2   0|3122k 3248k|   0     0 |1511009563
  2   2  93   0   2   0|3052k 3180k|   0    16k|1511009564
  1   2  95   0   2   0|3288k 3417k|   0     0 |1511009565
  4   3  92   0   2   0|3061k 3183k|   0     0 |1511009566
  3   3  92   0   2   0|3202k 3329k|   0     0 |1511009567
  2   2  94   0   2   0|3186k 3314k|   0  4096B|1511009568
  2   2  94   0   2   0|3155k 3281k|   0    16k|1511009569
  2   2  95   0   2   0|3219k 3348k|   0     0 |1511009570
  1   2  95   0   2   0|3297k 3425k|   0     0 |1511009571
  2   2  94   0   2   0|3260k 3387k|   0     0 |1511009572
  1   2  94   0   2   0|3186k 3313k|   0    12k|1511009573
  1   2  94   0   2   0|3245k 3374k|   0    32k|1511009574
  1   2  95   0   2   0|3315k 3446k|   0     0 |1511009575
  1   2  95   0   2   0|3098k 3225k|   0     0 |1511009576
  1   2  95   0   2   0|3120k 3246k|   0     0 |1511009577
  1   2  95   0   2   0|3223k 3356k|   0    40k|1511009578
  1   2  95   0   2   0|2991k 3115k|   0    24k|1511009579
  1   2  94   0   2   0|3247k 3375k|   0     0 |1511009580
  1   2  95   0   2   0|3209k 3340k|   0     0 |1511009581
  1   2  95   0   2   0|3018k 3142k|   0     0 |1511009582
  1   2  95   0   2   0|3207k 3341k|   0    28k|1511009583
  1   2  95   0   2   0|3206k 3332k|   0    12k|1511009584
  2   2  95   0   2   0|3082k 3206k|   0  4096B|1511009585
  2   2  95   0   2   0|3091k 3217k|   0     0 |1511009586
  1   2  95   0   2   0|3039k 3164k|   0     0 |1511009587
  1   2  95   0   2   0|3154k 3284k|   0  4096B|1511009588
  2   2  95   0   2   0|3192k 3321k|   0     0 |1511009589
  1   2  95   0   2   0|3212k 3340k|   0    16k|1511009590
  2   2  94   0   2   0|3150k 3278k|   0     0 |1511009591
  1   2  95   0   2   0|3278k 3411k|   0     0 |1511009592
  2   3  94   0   2   0|3150k 3276k|   0     0 |1511009593
  2   2  95   0   2   0|3118k 3246k|   0     0 |1511009594
  1   2  95   0   2   0|3148k 3270k|   0    16k|1511009595
  1   2  95   0   2   0|3142k 3270k|   0     0 |1511009596
  2   3  94   0   2   0|3069k 3194k|   0     0 |1511009597
  1   2  95   0   2   0|3302k 3430k|   0     0 |1511009598
  2   2  94   0   2   0|3148k 3274k|   0     0 |1511009599
  1   2  95   0   2   0|3156k 3286k|   0     0 |1511009600
  2   2  94   0   2   0|3202k 3329k|   0    16k|1511009601
  1   2  95   0   2   0|3260k 3390k|   0     0 |1511009602
  2   2  95   0   2   0|3307k 3435k|   0     0 |1511009603
  1   2  95   0   2   0|3154k 3282k|   0     0 |1511009604
  2   2  94   0   2   0|3158k 3284k|   0     0 |1511009605
  1   2  95   0   2   0|3143k 3273k|   0    16k|1511009606
  1   2  95   0   2   0|3178k 3307k|   0     0 |1511009607
  1   2  95   0   2   0|3207k 3338k|   0  8192B|1511009608
  2   2  95   0   2   0|3193k 3319k|   0    20k|1511009609
  2   2  94   0   2   0|3240k 3373k|   0     0 |1511009610
  1   2  94   0   2   0|3271k 3404k|   0    24k|1511009611
  1   2  95   0   2   0|3244k 3374k|   0     0 |1511009612
  1   2  95   0   2   0|3270k 3401k|   0     0 |1511009613
  1   2  96   0   1   0|3373k 3508k|   0  8192B|1511009614
  1   2  95   0   2   0|3241k 3369k|   0     0 |1511009615
  1   2  95   0   1   0|3128k 3256k|   0    24k|1511009616
  1   2  95   0   2   0|3204k 3331k|   0     0 |1511009617
  1   2  95   0   2   0|3179k 3307k|   0     0 |1511009618
  1   2  95   0   2   0|3200k 3326k|   0     0 |1511009619
  1   2  95   0   2   0|3242k 3377k|   0     0 |1511009620
  1   2  95   0   2   0|3276k 3406k|   0    16k|1511009621
  1   2  95   0   2   0|3271k 3400k|   0     0 |1511009622
  1   2  95   0   2   0|3239k 3372k|   0     0 |1511009623
  1   2  95   0   2   0|3317k 3448k|   0    12k|1511009624
  1   2  95   0   2   0|3379k 3505k|   0     0 |1511009625
  1   2  95   0   2   0|3267k 3395k|   0    28k|1511009626
  1   2  95   0   2   0|3305k 3435k|   0     0 |1511009627
  1   2  95   0   2   0|3286k 3419k|   0     0 |1511009628
  1   2  95   0   2   0|3233k 3361k|   0     0 |1511009629
  1   2  95   0   2   0|3179k 3305k|   0     0 |1511009630
  1   2  95   0   2   0|3272k 3402k|   0     0 |1511009631
  1   2  95   0   2   0|3128k 3253k|   0    16k|1511009632
  1   2  95   0   2   0|3257k 3386k|   0     0 |1511009633
  1   2  95   0   2   0|3319k 3452k|   0     0 |1511009634
