[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  96   0   2   0|   0     0 |3133B  571k|1511009445
  1   2  95   0   2   0| 105k  835k|   0     0 |1511009446
  1   3  92   0   4   0| 214k 1703k|   0     0 |1511009447
  1   3  92   0   4   0| 227k 1805k|   0     0 |1511009448
  2   3  92   0   3   0| 215k 1741k|   0     0 |1511009449
  1   3  91   0   5   0| 229k 1874k|   0     0 |1511009450
  1   4  87   5   3   0| 216k 1848k|   0    32k|1511009451
  2   2  92   0   4   0| 214k 1842k|   0     0 |1511009452
  1   4  91   0   4   0| 213k 1811k|   0     0 |1511009453
  2   3  91   0   4   0| 221k 1891k|   0     0 |1511009454
  1   4  91   0   4   0| 214k 1832k|   0     0 |1511009455
  1   3  92   0   4   0| 207k 1780k|   0     0 |1511009456
  2   3  89   3   3   0| 209k 1782k|   0    12k|1511009457
  1   3  92   0   4   0| 212k 1801k|   0     0 |1511009458
  1   3  92   0   4   0| 197k 1641k|   0     0 |1511009459
  2   4  90   0   4   0| 214k 1820k|   0     0 |1511009460
  1   4  91   0   4   0| 213k 1796k|   0     0 |1511009461
  2   3  89   2   4   0| 209k 1755k|   0    12k|1511009462
  1   3  93   0   3   0| 219k 1886k|   0     0 |1511009463
  1   3  92   0   4   0| 214k 1805k|   0     0 |1511009464
  2   4  89   0   5   0| 219k 1895k|   0     0 |1511009465
  2   4  91   0   3   0| 219k 1880k|   0     0 |1511009466
  1   3  93   0   3   0| 212k 1822k|   0     0 |1511009467
  1   3  90   2   4   0| 216k 1872k|   0    12k|1511009468
  2   3  91   0   4   0| 217k 1868k|   0     0 |1511009469
  1   4  91   0   4   0| 213k 1812k|   0  8192B|1511009470
  1   4  91   0   4   0| 205k 1755k|   0     0 |1511009471
  2   3  91   0   4   0| 212k 1827k|   0     0 |1511009472
  1   4  91   0   4   0| 214k 1836k|   0     0 |1511009473
  1   2  92   2   3   0| 202k 1721k|   0    28k|1511009474
  2   4  90   0   4   0| 221k 1885k|   0  4096B|1511009475
  1   4  90   0   5   0| 220k 1895k|   0     0 |1511009476
  2   4  90   0   4   0| 215k 1867k|   0     0 |1511009477
  1   3  92   0   4   0| 215k 1848k|   0     0 |1511009478
  2   3  92   0   3   0| 213k 1837k|   0     0 |1511009479
  1   4  86   5   4   0| 206k 1754k|   0    68k|1511009480
  1   2  94   0   3   0| 205k 1744k|   0     0 |1511009481
  2   3  92   0   3   0| 204k 1714k|   0     0 |1511009482
  1   3  92   0   4   0| 220k 1880k|   0     0 |1511009483
  1   3  92   0   4   0| 221k 1875k|   0     0 |1511009484
  2   4  90   0   4   0| 218k 1867k|   0     0 |1511009485
  1   3  90   2   4   0| 217k 1839k|   0    12k|1511009486
  1   3  93   0   3   0| 225k 1920k|   0     0 |1511009487
  2   4  90   0   4   0| 219k 1890k|   0     0 |1511009488
  1   2  94   0   3   0| 195k 1636k|   0     0 |1511009489
  1   4  91   0   4   0| 219k 1898k|   0     0 |1511009490
  2   4  89   0   5   0| 207k 1786k|   0     0 |1511009491
  1   3  90   2   4   0| 219k 1860k|   0    12k|1511009492
  1   3  92   0   4   0| 210k 1789k|   0     0 |1511009493
  1   3  93   0   3   0| 208k 1798k|   0     0 |1511009494
  2   4  90   0   4   0| 217k 1864k|   0     0 |1511009495
  1   3  92   0   4   0| 214k 1827k|   0     0 |1511009496
  2   3  91   0   4   0| 210k 1805k|   0     0 |1511009497
  1   4  89   3   3   0| 219k 1889k|   0    12k|1511009498
  1   2  93   0   4   0| 210k 1779k|   0     0 |1511009499
  2   4  90   0   4   0| 215k 1843k|   0     0 |1511009500
  1   3  93   0   3   0| 204k 1714k|   0     0 |1511009501
  1   3  92   0   4   0| 222k 1900k|   0     0 |1511009502
  2   4  90   0   4   0| 215k 1846k|   0     0 |1511009503
  1   3  90   2   4   0| 210k 1775k|   0    12k|1511009504
  2   4  90   0   4   0| 218k 1870k|   0     0 |1511009505
  1   3  92   0   4   0| 213k 1832k|   0     0 |1511009506
  2   4  89   0   5   0| 217k 1892k|   0     0 |1511009507
  1   3  93   0   3   0| 215k 1834k|   0     0 |1511009508
  2   4  87   3   4   0| 214k 1807k|   0    12k|1511009509
  1   3  92   0   4   0| 221k 1887k|   0  8192B|1511009510
  1   3  92   0   4   0| 217k 1879k|   0     0 |1511009511
  2   4  91   0   3   0| 213k 1846k|   0     0 |1511009512
  1   4  91   0   4   0| 215k 1847k|   0     0 |1511009513
  2   3  90   0   5   0| 218k 1889k|   0     0 |1511009514
  1   3  90   3   3   0| 219k 1867k|   0    28k|1511009515
  1   3  92   0   4   0| 211k 1770k|   0     0 |1511009516
  2   4  90   0   4   0| 218k 1864k|   0     0 |1511009517
  1   3  92   0   4   0| 214k 1842k|   0     0 |1511009518
  1   3  93   0   3   0| 193k 1602k|   0     0 |1511009519
  2   4  90   0   4   0| 213k 1813k|   0     0 |1511009520
  1   2  90   3   4   0| 213k 1791k|   0    16k|1511009521
  1   4  92   0   3   0| 216k 1869k|   0     0 |1511009522
  2   3  92   0   3   0| 217k 1867k|   0     0 |1511009523
  1   2  94   0   3   0| 211k 1813k|   0     0 |1511009524
  1   3  94   0   2   0| 211k 1812k|   0     0 |1511009525
  1   3  89   3   4   0| 208k 1796k|   0    12k|1511009526
  1   3  92   0   4   0| 210k 1814k|   0     0 |1511009527
  2   3  92   0   3   0| 218k 1888k|   0     0 |1511009528
  2   4  89   0   5   0| 222k 1915k|   0     0 |1511009529
  1   3  93   0   3   0| 218k 1884k|   0     0 |1511009530
  1   4  91   0   4   0| 209k 1768k|   0     0 |1511009531
  2   3  88   3   4   0| 220k 1915k|   0    12k|1511009532
  1   4  91   0   4   0| 211k 1826k|   0     0 |1511009533
  1   3  92   0   4   0| 206k 1742k|   0     0 |1511009534
  2   3  91   0   4   0| 219k 1894k|   0     0 |1511009535
