Throughput,Latency
1498,2.66
1455,2.75
1408,2.82
1447,2.77
1401,2.85
1428,2.79
1433,2.78
1280,3.13
1275,3.12
1326,3.01
1283,3.09
1188,3.39
1287,3.1
1169,3.4
1228,3.26
1163,3.43
1276,3.13
1179,3.39
1210,3.29
1174,3.42
1348,2.95
1253,3.19
1261,3.16
1306,3.06
1201,3.32
1270,3.14
1271,3.15
1284,3.1
1314,3.04
1355,2.94
1446,2.77
1523,2.62
1397,2.86
1467,2.72
1407,2.84
1303,3.06
1428,2.79
1431,2.78
1372,2.92
1251,3.19
1310,3.03
1354,2.96
1312,3.05
1270,3.14
1401,2.84
1306,3.06
1391,2.87
1317,3.03
1429,2.78
1377,2.9
1483,2.7
1433,2.78
1445,2.76
1420,2.82
1461,2.73
1368,2.91
1304,3.05
1333,3.01
1240,3.22
1371,2.91
1361,2.92
1368,2.93
1388,2.87
1259,3.16
1444,2.77
1489,2.67
1425,2.8
1473,2.71
1334,3.0
1344,2.96
1424,2.8
1432,2.78
1308,3.06
1315,3.03
1300,3.07
1342,2.98
1209,3.3
1317,3.03
1330,2.99
1220,3.27
