Throughput,Latency
1325,3.01
1390,2.87
1457,2.74
1375,2.9
1425,2.8
1333,3.0
1378,2.9
1323,3.02
1266,3.15
1306,3.06
1376,2.9
1342,2.97
1316,3.04
1260,3.17
1285,3.11
1249,3.2
1497,2.67
1258,3.17
1325,3.01
1397,2.86
1335,2.98
1257,3.19
1422,2.81
1385,2.88
1363,2.92
1416,2.83
1488,2.68
1474,2.71
1429,2.79
1507,2.65
1425,2.8
1560,2.56
1520,2.62
1529,2.61
1566,2.55
1500,2.66
1517,2.63
1531,2.61
1428,2.79
1414,2.82
1449,2.75
1519,2.63
1453,2.75
1385,2.88
1398,2.83
1521,2.64
1525,2.62
1572,2.53
1510,2.63
1500,2.67
1493,2.67
1444,2.76
1431,2.78
1459,2.75
1438,2.77
1484,2.68
1472,2.72
1428,2.79
1507,2.64
1405,2.83
1450,2.76
1568,2.54
1418,2.81
1517,2.63
1559,2.56
1436,2.78
1457,2.74
1463,2.72
1518,2.63
1438,2.77
1556,2.56
1512,2.64
1537,2.6
1582,2.53
1483,2.69
1414,2.82
1461,2.73
1409,2.83
1509,2.64
1565,2.55
