Throughput,Latency
1235,3.23
1251,3.2
1331,3.0
1297,3.06
1223,3.28
1237,3.23
1261,3.16
1273,3.13
1291,3.09
1373,2.9
1400,2.85
1312,3.03
1272,3.14
1247,3.2
1260,3.16
1309,3.05
1274,3.11
1271,3.15
1260,3.16
1244,3.21
1343,2.97
1325,3.01
1242,3.2
1224,3.27
1369,2.92
1234,3.23
1313,3.03
1272,3.15
1237,3.22
1217,3.28
1342,2.97
1351,2.96
1313,3.04
1315,3.03
1247,3.2
1275,3.14
1321,3.02
1318,3.03
1297,3.05
1255,3.2
1334,2.99
1328,3.01
1273,3.13
1240,3.22
1297,3.08
1241,3.21
1324,3.02
1401,2.84
1342,2.98
1327,3.0
1438,2.77
1341,2.99
1260,3.17
1361,2.93
1295,3.09
1304,3.06
1274,3.13
1367,2.92
1339,2.97
1297,3.1
1324,3.01
1330,2.99
1291,3.1
1281,3.12
1289,3.09
1171,3.41
1279,3.12
1255,3.18
1278,3.12
1297,3.07
1270,3.15
1250,3.19
1314,3.03
1264,3.15
1230,3.26
1232,3.24
1344,2.97
1304,3.04
1302,3.09
1277,3.12
