[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   5  88   0   3   0|   0     0 |  18k   21M|1510775155
  4   2  93   0   1   0|1443k 1483k|   0    60k|1510775156
  4   3  93   0   1   0|1654k 1731k|   0     0 |1510775157
  6   4  88   0   1   0|2916k 2997k|   0     0 |1510775158
  8   7  84   0   1   0|3703k 3756k|   0     0 |1510775159
  3   3  93   0   1   0|3962k 4015k|   0     0 |1510775160
  1   2  97   0   1   0|2630k 2685k|   0     0 |1510775161
  2   3  94   0   1   0|3738k 3790k|   0    12k|1510775162
  2   2  95   0   1   0|4078k 4129k|   0     0 |1510775163
  3   3  92   0   1   0|4067k 4119k|   0     0 |1510775164
  2   2  95   0   1   0|4137k 4187k|   0     0 |1510775165
  2   2  95   0   1   0|3928k 3979k|   0     0 |1510775166
  2   3  94   0   1   0|4000k 4052k|   0     0 |1510775167
  2   3  94   0   1   0|4021k 4070k|   0    12k|1510775168
  2   3  94   0   1   0|3961k 4017k|   0     0 |1510775169
  2   2  95   0   1   0|4098k 4148k|   0     0 |1510775170
  2   3  94   0   1   0|4094k 4143k|   0     0 |1510775171
  2   2  95   0   1   0|4242k 4293k|   0     0 |1510775172
  2   3  94   0   1   0|4016k 4067k|   0    12k|1510775173
  3   3  94   0   1   0|4133k 4183k|   0     0 |1510775174
  3   3  93   0   1   0|4109k 4157k|   0     0 |1510775175
  2   2  95   0   1   0|4163k 4215k|   0     0 |1510775176
  2   3  95   0   1   0|4084k 4137k|   0     0 |1510775177
  2   3  94   0   1   0|4191k 4244k|   0    12k|1510775178
  1   3  95   0   1   0|4118k 4169k|   0     0 |1510775179
  2   3  95   0   1   0|4141k 4192k|   0     0 |1510775180
  2   2  95   0   1   0|4263k 4314k|   0  8192B|1510775181
  2   2  95   0   1   0|4280k 4331k|   0     0 |1510775182
  2   2  95   0   1   0|4200k 4250k|   0     0 |1510775183
  2   2  95   0   1   0|4297k 4346k|   0    28k|1510775184
  2   3  95   0   1   0|4308k 4356k|   0     0 |1510775185
  2   2  95   0   1   0|4407k 4455k|   0    52k|1510775186
  2   2  95   0   1   0|4324k 4371k|   0     0 |1510775187
