  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
     0  21254      0       0  21254      0   2583.88   165.27   2394.67      0
     0   2716      0       0   2716      0   2448.60   101.67   2327.73      0
     0   2748      0       0   2748      0   2485.87   163.46   2296.12      0
     0   2578      0       0   2578      0   2471.07    35.43   2422.23      0
     0   2319      0       0   2319      0   2544.48   135.42   2393.88      0
     0   2886      0       0   2886      0   2446.49   111.10   2314.08      0
     0   2494      0       0   2494      0   2980.01   149.31   2815.22      0
     0   2655      0       0   2655      0   2428.21   123.39   2288.37      0
     0   2528      0       0   2528      0   2995.34   169.84   2808.49      0
     0   2439      0       0   2439      0   2557.50   189.35   2345.51      0
     0   2429      0       0   2429      0   2410.48   154.17   2238.68      0
     0   1874      0       0   1874      0   2870.92   143.61   2711.67      0
     0   2371      0       0   2371      0   2597.66   119.41   2457.09      0
     0   2801      0       0   2801      0   2372.15    84.58   2272.63      0
     0   2561      0       0   2561      0   2412.59    79.44   2316.71      0
     0   2446      0       0   2446      0   2509.33   145.99   2322.57      0
     0   2512      0       0   2512      0   2467.02   176.20   2275.05      0
     0   2342      0       0   2342      0   2447.52   141.85   2289.87      0
     0   2264      0       0   2264      0   2390.18   121.28   2253.20      0
     0   2623      0       0   2623      0   2414.76    80.86   2312.47      0
     0   2523      0       0   2523      0   2391.01   108.79   2267.04      0
     0   2317      0       0   2317      0   2353.18   130.08   2207.11      0
     0   2780      0       0   2780      0   2539.32   142.62   2374.11      0
     0   2680      0       0   2680      0   2407.10   145.74   2245.60      0
     0   2882      0       0   2882      0   2359.94   112.44   2227.06      0
     0   2761      0       0   2761      0   2352.24   132.68   2204.37      0
     0   2761      0       0   2761      0   2616.07   137.18   2447.58      0
     0   2446      0       0   2446      0   2400.26   142.18   2243.27      0
     0   2633      0       0   2633      0   2409.95   117.17   2278.22      0
     0   2666      0       0   2666      0   2449.71   120.35   2306.84      0
     0   2353      0       0   2353      0   2478.96   167.58   2295.54      0
     0   2439      0       0   2439      0   2365.14   112.85   2237.80      0
     0   2320      0       0   2320      0   2454.76   119.51   2316.37      0
     0   2206      0       0   2206      0   2473.42   139.48   2318.10      0
     0   2224      0       0   2224      0   2571.24   224.09   2324.13      0
     0   2835      0       0   2835      0   2425.70   104.23   2307.16      0
     0   2380      0       0   2380      0   2462.41    98.24   2351.12      0
     0   2422      0       0   2422      0   2660.06   180.21   2422.26      0
     0   2468      0       0   2468      0   2490.75   151.72   2324.86      0
     0   2525      0       0   2525      0   2511.18   158.98   2329.17      0
     0   2457      0       0   2457      0   2446.23   142.57   2288.17      0
     0   2605      0       0   2605      0   2419.96   122.81   2277.05      0
     0   2341      0       0   2341      0   2501.69   158.00   2329.12      0
     0   2282      0       0   2282      0   2488.25   132.75   2341.32      0
     0   2859      0       0   2859      0   2441.39   141.33   2285.20      0
     0   2720      0       0   2720      0   2554.32   179.53   2356.96      0
     0   2343      0       0   2343      0   2453.26   146.52   2292.17      0
     0   2784      0       0   2784      0   2430.35   125.32   2285.66      0
     0   2260      0       0   2260      0   2410.61   170.31   2224.32      2
     0   2561      0       0   2561      0   2647.98   216.87   2405.44      0
     0   2588      0       0   2588      0   2469.27   145.97   2308.64      0
     0   2580      0       0   2580      0   2488.79   152.90   2303.58      0
     0   2458      0       0   2458      0   2493.70   166.72   2310.59      0
     0   2638      0       0   2638      0   2641.35   161.78   2408.43      0
     0   2831      0       0   2831      0   2597.11   173.39   2407.68      0
     0   2758      0       0   2758      0   2472.82   153.51   2298.25      0
     0   2975      0       0   2975      0   2411.29   102.67   2294.85      0
     0   2876      0       0   2876      0   2478.12   169.46   2291.65      0
     0   2870      0       0   2870      0   2440.98   147.12   2279.22      2
     0   2854      0       0   2854      0   2447.82    95.63   2334.08      1
     0   2851      0       0   2851      0   2537.61    58.06   2464.64      0
     0   3093      0       0   3093      0   2387.82    96.05   2267.22      0
     0   2940      0       0   2940      0   2383.46   104.11   2264.14      0
     0   2948      0       0   2948      0   2520.44   184.15   2312.57      0
     0   2973      0       0   2973      0   2559.00   160.26   2376.04      0
     0   2944      0       0   2944      0   2510.08   112.73   2377.71      0
     0   2835      0       0   2835      0   2390.68   127.23   2247.97      0
     0   2831      0       0   2831      0   2544.56   176.39   2345.58      0
     0   2931      0       0   2931      0   2440.04   133.04   2291.81      0
     0   2773      0       0   2773      0   2545.34   209.51   2305.21      0
     0   2974      0       0   2974      0   2366.30   116.02   2236.16      0
     0   2907      0       0   2907      0   2489.39   150.87   2318.38      0
     0   3027      0       0   3027      0   2418.11   124.07   2278.48      0
     0   2951      0       0   2951      0   2426.78   145.31   2265.66      1
     0   2901      0       0   2901      0   2481.98   150.87   2312.86      0
     0   2818      0       0   2818      0   2465.14   154.30   2295.07      0
     0   2913      0       0   2913      0   2501.93   191.81   2292.95      0
     0   2888      0       0   2888      0   2492.03   141.24   2336.39      0
     0   2885      0       0   2885      0   2471.74   167.75   2287.41      0
     0   2928      0       0   2928      0   2439.63   127.60   2296.90      0
     0   2909      0       0   2909      0   2409.27   130.05   2263.78      0
     0   2872      0       0   2872      0   2453.72   143.10   2294.06      0
     0    230      0       0    230      0   2501.44   185.42   2300.70      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
