Throughput,Latency
4209,3.32
3877,3.6
4142,3.37
3815,3.66
3660,3.81
4049,3.46
3746,3.73
3987,3.5
3344,4.18
3518,3.98
3922,3.57
3954,3.53
3957,3.54
3930,3.55
4130,3.39
4046,3.46
3910,3.57
3936,3.53
4062,3.47
4157,3.36
4140,3.38
4061,3.44
3974,3.52
3179,4.4
3465,4.04
3296,4.23
3355,4.18
3433,4.06
3606,3.87
3683,3.8
4054,3.45
3998,3.49
4015,3.48
3874,3.61
4013,3.48
3920,3.57
4299,3.23
4303,3.27
4062,3.43
3969,3.52
4098,3.42
4081,3.42
4247,3.29
3942,3.55
3867,3.62
4194,3.33
4045,3.45
4159,3.36
4157,3.36
3713,3.77
4094,3.42
3901,3.58
4063,3.45
3944,3.54
3750,3.73
4105,3.41
3835,3.64
4122,3.4
4028,3.46
3926,3.57
4272,3.27
4131,3.38
4130,3.38
4260,3.29
4158,3.36
4140,3.38
4131,3.38
4026,3.47
4224,3.31
3892,3.59
3961,3.53
4042,3.46
3990,3.49
3970,3.53
4056,3.45
4151,3.36
3955,3.54
3970,3.52
4045,3.45
3985,3.51
