Throughput,Latency
3887,3.57
4038,3.49
4175,3.34
4049,3.46
4195,3.33
3962,3.53
3838,3.64
4080,3.42
4084,3.43
4038,3.47
3950,3.53
4271,3.27
4036,3.47
4302,3.25
4064,3.43
4065,3.44
4104,3.41
4231,3.31
4165,3.35
4160,3.37
3904,3.58
3827,3.65
3948,3.54
4021,3.47
3959,3.53
4066,3.43
4013,3.49
4079,3.42
4039,3.46
4056,3.45
4193,3.33
4049,3.46
4176,3.35
3876,3.6
4135,3.38
4004,3.5
4108,3.4
4147,3.37
4066,3.43
4077,3.44
4173,3.35
4007,3.49
4144,3.37
4149,3.37
4197,3.33
4281,3.27
4391,3.18
4098,3.41
4051,3.45
4107,3.41
3937,3.55
4297,3.26
4262,3.28
4181,3.34
4139,3.38
4116,3.4
4138,3.38
4244,3.3
4030,3.47
4075,3.42
4182,3.35
4294,3.26
4172,3.35
4073,3.43
4094,3.42
4104,3.4
4121,3.4
4245,3.29
4265,3.28
3824,3.65
3997,3.49
3922,3.57
4037,3.46
4159,3.36
4144,3.36
4164,3.37
4314,3.23
4307,3.24
4096,3.42
4263,3.27
