Throughput,Latency
6924,1.16
5956,1.34
6680,1.19
6750,1.18
6453,1.24
7222,1.1
6682,1.19
6465,1.23
7283,1.1
6777,1.18
7354,1.09
7283,1.09
7283,1.1
6752,1.18
6724,1.18
6903,1.16
7088,1.13
6693,1.19
7046,1.13
6352,1.25
6764,1.19
7025,1.13
6822,1.18
6778,1.18
6583,1.21
7058,1.13
7679,1.03
7548,1.06
7282,1.09
6736,1.18
7598,1.05
8184,0.98
6820,1.17
7871,1.01
7323,1.09
7418,1.08
8033,0.99
7599,1.05
7484,1.07
7434,1.07
6917,1.15
7150,1.12
8387,0.95
7180,1.11
6743,1.18
7346,1.09
6186,1.29
7390,1.08
7122,1.12
7355,1.08
7168,1.12
7096,1.13
7517,1.06
6898,1.16
7189,1.11
7030,1.13
7124,1.12
7814,1.02
6881,1.16
6866,1.16
6621,1.2
6921,1.16
7037,1.13
7560,1.06
7304,1.09
7383,1.08
7118,1.12
7663,1.05
7957,1.0
7117,1.12
6852,1.16
7621,1.05
6949,1.15
7404,1.07
6509,1.23
6425,1.24
6971,1.15
6846,1.17
6706,1.19
7946,1.0
