[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   5  89   1   2   0|   0     0 |  41k   14M|1510412618
  4   5  88   0   2   0|3780k  282k|   0     0 |1510412619
  4   5  87   0   3   0|3890k  290k|   0     0 |1510412620
  5   5  87   0   2   0|3924k  293k|   0     0 |1510412621
  4   5  89   0   3   0|3869k  289k|   0     0 |1510412622
  5   5  86   3   3   0|3585k  268k|   0    36k|1510412623
  5   5  88   0   3   0|3814k  285k|   0     0 |1510412624
  5   5  88   0   3   0|3931k  293k|   0     0 |1510412625
  5   5  88   0   3   0|4052k  304k|   0     0 |1510412626
  4   5  88   0   3   0|4052k  302k|   0     0 |1510412627
  4   5  86   1   3   0|4113k  307k|   0    32k|1510412628
  5   5  88   0   3   0|3656k  273k|   0     0 |1510412629
  5   5  88   0   3   0|3834k  286k|   0     0 |1510412630
  4   5  88   0   2   0|3759k  280k|   0     0 |1510412631
  5   5  88   0   3   0|4497k  336k|   0     0 |1510412632
  4   5  87   1   2   0|3472k  259k|   0    12k|1510412633
  5   6  87   0   3   0|3856k  288k|   0     0 |1510412634
  4   5  89   0   2   0|3763k  281k|   0     0 |1510412635
  4   5  89   0   2   0|4174k  311k|   0     0 |1510412636
  5   5  87   0   3   0|4222k  315k|   0     0 |1510412637
  5   6  86   2   3   0|4325k  323k|   0    12k|1510412638
  4   5  88   0   3   0|3847k  287k|   0     0 |1510412639
  4   5  88   0   2   0|3433k  256k|   0     0 |1510412640
  4   5  89   0   3   0|3555k  265k|   0     0 |1510412641
  4   5  88   0   3   0|3897k  291k|   0     0 |1510412642
  5   5  87   1   3   0|4013k  300k|   0  8192B|1510412643
  4   5  86   1   3   0|3891k  290k|   0  4096B|1510412644
  4   5  89   0   2   0|3375k  252k|   0     0 |1510412645
  5   5  88   0   3   0|3665k  274k|   0     0 |1510412646
  4   5  88   0   3   0|4050k  302k|   0     0 |1510412647
  4   5  89   0   2   0|3761k  281k|   0  8192B|1510412648
  4   5  86   1   3   0|4305k  321k|   0    28k|1510412649
  4   4  89   0   3   0|3271k  244k|   0     0 |1510412650
  4   5  89   0   3   0|3967k  297k|   0     0 |1510412651
  5   5  88   0   3   0|3766k  281k|   0     0 |1510412652
  5   6  86   0   4   0|4585k  342k|   0    36k|1510412653
  5   5  87   2   3   0|3845k  287k|   0    20k|1510412654
  4   5  88   0   2   0|3852k  288k|   0     0 |1510412655
  5   5  88   0   3   0|4227k  316k|   0     0 |1510412656
  5   5  87   0   3   0|4179k  312k|   0     0 |1510412657
  5   5  88   0   3   0|4275k  319k|   0     0 |1510412658
  5   5  85   1   3   0|4528k  338k|   0    12k|1510412659
  5   6  87   0   3   0|4597k  343k|   0     0 |1510412660
  5   5  88   0   3   0|3832k  286k|   0     0 |1510412661
  4   5  87   0   3   0|4020k  300k|   0     0 |1510412662
  4   5  89   0   3   0|3576k  267k|   0     0 |1510412663
  4   5  87   1   2   0|3642k  272k|   0    12k|1510412664
  5   6  87   0   3   0|4131k  308k|   0     0 |1510412665
  4   5  88   0   3   0|3947k  295k|   0     0 |1510412666
  5   5  87   0   3   0|4344k  324k|   0     0 |1510412667
  4   5  88   0   2   0|4586k  342k|   0     0 |1510412668
  5   5  86   2   3   0|4066k  304k|   0    12k|1510412669
  4   5  88   0   2   0|3970k  296k|   0     0 |1510412670
  4   5  88   0   3   0|3738k  279k|   0     0 |1510412671
  4   5  89   0   3   0|3837k  286k|   0     0 |1510412672
  5   6  88   0   3   0|4092k  305k|   0     0 |1510412673
  5   5  86   2   3   0|3882k  290k|   0    12k|1510412674
  6   6  86   0   3   0|4285k  320k|   0     0 |1510412675
  5   5  87   0   3   0|4040k  303k|   0     0 |1510412676
  5   6  88   0   3   0|4249k  317k|   0     0 |1510412677
  5   5  88   0   3   0|4277k  319k|   0     0 |1510412678
  5   5  81   6   2   0|4161k  310k|   0    12k|1510412679
  5   6  86   0   4   0|4691k  350k|   0     0 |1510412680
  5   6  87   0   3   0|4537k  339k|   0     0 |1510412681
  5   5  88   0   3   0|4321k  323k|   0     0 |1510412682
  6   6  86   0   3   0|4702k  351k|   0     0 |1510412683
