Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,3932.3416666666667,108.04930656848411,5.08225,0.1393677444778268
2,3661.795833333333,77.21493654780073,5.456583333333333,0.11645025754615676
Total,7594.1375,162.2967536482781,5.269416666666666,0.22707285333947336
