Throughput,Latency
3537,18.3
3358,18.82
3573,18.07
3399,18.63
3522,18.47
3435,18.41
3602,17.89
3441,18.53
3476,18.54
3320,19.04
3520,18.3
3419,18.58
3518,18.41
3394,18.7
3473,18.58
3447,18.39
3370,18.88
3479,18.72
3401,18.74
3546,17.98
3545,17.97
3606,17.94
3331,19.13
3461,18.42
3619,17.54
3487,18.55
3516,18.2
3457,18.36
3507,18.16
3563,18.16
3483,18.3
3384,18.84
3461,18.41
3559,18.18
3435,18.56
3405,18.71
3479,18.25
3495,18.59
3421,18.7
3485,18.28
3556,17.86
3470,18.72
3460,18.42
3562,17.89
3584,17.78
3577,18.02
3362,18.99
3497,18.2
3534,18.2
3398,18.86
3311,19.26
3414,18.46
3415,19.13
3459,18.5
3448,18.51
3479,18.31
3557,18.12
3431,18.64
3361,18.88
3480,18.32
3417,18.94
3483,17.97
3456,18.85
3435,18.55
3377,19.17
3504,18.19
3421,18.61
3535,18.05
3512,18.43
3491,18.17
3494,18.31
3464,18.39
3437,18.84
3445,18.5
3450,18.39
3447,18.56
3558,18.19
3654,17.42
3298,19.26
3463,18.49
