Throughput,Latency
3355,19.04
3336,19.19
3343,19.21
3345,19.05
3521,18.21
3399,18.68
3458,18.65
3384,18.75
3428,18.81
3351,18.94
3600,17.99
3459,18.27
3510,18.44
3448,18.37
3459,18.61
3532,17.92
3535,18.27
3563,17.82
3513,18.35
3497,18.24
3454,18.58
3286,19.22
3471,18.66
3381,18.7
3496,18.59
3313,19.08
3304,19.6
3488,18.12
3457,18.67
3470,18.33
3461,18.62
3338,18.97
3525,18.3
3603,17.59
3460,18.73
3339,19.01
3445,18.63
3363,18.95
3515,18.35
3511,18.08
3398,18.91
3371,18.8
3522,18.3
3429,18.68
3603,17.72
3470,18.6
3447,18.48
3518,18.32
3460,18.3
3536,18.21
3423,18.55
3506,18.44
3619,17.55
3533,18.25
3489,18.19
3594,17.87
3426,18.44
3403,19.1
3503,18.04
3569,18.08
3348,18.93
3524,18.39
3381,18.76
3508,18.33
3417,18.62
3555,18.15
3388,18.68
3540,18.24
3410,18.54
3486,18.52
3588,17.75
3439,18.6
3366,19.0
3556,18.12
3501,18.11
3485,18.47
3455,18.13
3369,19.29
3359,19.04
3454,18.59
