Throughput,Latency
2409,3.32
2353,3.4
2366,3.37
2283,3.5
2190,3.65
2250,3.55
2102,3.77
2232,3.61
2322,3.45
2247,3.55
2308,3.47
2267,3.51
2084,3.86
2175,3.65
2234,3.6
2157,3.7
2082,3.84
2167,3.69
2217,3.59
2166,3.71
2060,3.86
2069,3.89
2080,3.84
2199,3.62
2184,3.65
2000,4.0
2163,3.7
2302,3.48
2128,3.73
2260,3.55
2134,3.73
2195,3.65
2281,3.51
2413,3.3
2203,3.63
2330,3.44
2114,3.77
2210,3.62
2267,3.53
2378,3.37
2531,3.16
2429,3.29
2325,3.43
2350,3.41
2484,3.2
2486,3.23
2263,3.51
2327,3.46
2285,3.48
2120,3.78
2255,3.55
2370,3.37
2254,3.55
2225,3.59
2047,3.91
2143,3.73
2137,3.74
2250,3.55
2095,3.8
2294,3.51
2257,3.53
2272,3.52
2196,3.65
2300,3.47
2243,3.57
2003,3.96
2497,3.22
2243,3.55
2147,3.73
2255,3.55
2176,3.67
2041,3.9
1995,4.02
2098,3.81
2100,3.8
2268,3.52
2278,3.51
2141,3.73
2152,3.71
2267,3.52
