[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  93   1   2   0|   0     0 |7514B 1710k|1510507672
  1   3  93   0   3   0| 488k  413k|   0     0 |1510507673
  2   5  89   0   4   0| 864k  732k|   0     0 |1510507674
  2   5  88   0   5   0| 917k  776k|   0  8192B|1510507675
  2   5  88   0   5   0| 878k  743k|   0     0 |1510507676
  2   5  87   2   4   0| 846k  716k|   0    40k|1510507677
  2   5  88   0   5   0| 854k  724k|   0     0 |1510507678
  2   5  88   0   5   0| 852k  721k|   0     0 |1510507679
  2   4  91   0   3   0| 761k  644k|   0     0 |1510507680
  1   6  88   0   5   0| 857k  725k|   0     0 |1510507681
  2   5  88   0   5   0| 846k  716k|   0     0 |1510507682
  2   4  87   3   4   0| 786k  665k|   0    12k|1510507683
  2   5  88   0   5   0| 850k  719k|   0     0 |1510507684
  2   5  89   0   4   0| 887k  751k|   0     0 |1510507685
  2   5  88   0   5   0| 812k  687k|   0     0 |1510507686
  2   5  89   0   4   0| 818k  692k|   0     0 |1510507687
  2   5  88   0   5   0| 884k  748k|   0     0 |1510507688
  1   5  87   2   5   0| 819k  694k|   0    12k|1510507689
  2   5  89   0   4   0| 807k  682k|   0    28k|1510507690
  2   5  88   0   5   0| 866k  733k|   0     0 |1510507691
  2   5  89   0   4   0| 825k  699k|   0     0 |1510507692
  2   4  90   0   4   0| 791k  669k|   0     0 |1510507693
  1   4  91   0   4   0| 612k  519k|   0     0 |1510507694
  2   5  86   3   4   0| 812k  688k|   0    12k|1510507695
  1   5  90   0   4   0| 834k  705k|   0     0 |1510507696
  2   5  87   0   6   0| 849k  719k|   0     0 |1510507697
  2   5  89   0   4   0| 794k  672k|   0     0 |1510507698
  2   5  89   0   4   0| 859k  727k|   0     0 |1510507699
  2   5  87   0   6   0| 864k  731k|   0     0 |1510507700
  2   5  85   3   5   0| 755k  639k|   0    12k|1510507701
  2   5  89   0   4   0| 850k  719k|   0     0 |1510507702
  2   5  88   0   5   0| 857k  726k|   0     0 |1510507703
  2   5  89   0   4   0| 779k  659k|   0     0 |1510507704
  1   4  91   0   4   0| 777k  657k|   0    12k|1510507705
  2   4  91   0   3   0| 485k  410k|   0     0 |1510507706
  1   3  91   2   3   0| 513k  433k|   0    20k|1510507707
  2   5  88   0   5   0| 848k  718k|   0     0 |1510507708
  2   5  89   0   4   0| 821k  695k|   0     0 |1510507709
  1   4  91   0   4   0| 796k  674k|   0     0 |1510507710
  2   5  89   0   4   0| 805k  680k|   0     0 |1510507711
  1   3  93   0   3   0| 516k  437k|   0     0 |1510507712
