Throughput,Latency
4363,3.2
4443,3.15
4232,3.3
4342,3.22
4372,3.19
4162,3.36
4305,3.25
4461,3.13
4316,3.24
4202,3.32
4244,3.29
4249,3.29
4172,3.31
4121,3.44
4033,3.46
4404,3.17
4298,3.25
4216,3.31
4094,3.42
4193,3.33
4059,3.45
4172,3.34
4370,3.2
4302,3.25
4370,3.15
4215,3.35
4431,3.16
4525,3.08
4430,3.16
4255,3.28
4161,3.35
4267,3.27
4200,3.33
4213,3.31
4444,3.15
4303,3.25
4196,3.32
4348,3.22
4195,3.25
4283,3.35
4291,3.25
4114,3.4
4253,3.28
4371,3.2
4283,3.21
4375,3.24
4260,3.28
4035,3.46
4312,3.24
4283,3.26
4221,3.3
4650,3.01
4555,3.06
4246,3.25
4407,3.21
4224,3.31
4342,3.22
4182,3.34
4001,3.49
4133,3.38
4380,3.2
4492,3.1
4270,3.27
4222,3.31
4193,3.33
4318,3.23
4587,3.05
4662,3.0
4319,3.23
4441,3.15
4314,3.23
4311,3.24
4342,3.22
4304,3.24
4120,3.39
4296,3.23
4098,3.43
4268,3.28
4422,3.15
4088,3.42
