Throughput,Latency
4699,0.85
4470,0.89
4527,0.88
4481,0.89
4758,0.83
4585,0.86
4718,0.85
4850,0.82
4763,0.83
4636,0.85
4587,0.87
4496,0.88
4483,0.89
4641,0.85
4891,0.82
4818,0.82
4535,0.87
4603,0.86
4845,0.83
4428,0.9
4520,0.88
4774,0.83
4570,0.87
4551,0.87
4172,0.95
4767,0.83
4723,0.84
4564,0.87
4639,0.85
4615,0.86
4679,0.85
4529,0.88
4536,0.87
4365,0.91
4371,0.91
4237,0.94
4255,0.93
4330,0.92
4433,0.9
4489,0.88
4187,0.95
4584,0.87
4462,0.89
4705,0.84
4653,0.85
4521,0.88
4438,0.89
4544,0.87
4550,0.87
4482,0.89
4948,0.8
4447,0.89
4469,0.89
4802,0.83
4683,0.85
4736,0.84
4788,0.83
4555,0.87
4529,0.88
4362,0.91
4369,0.91
4369,0.91
4663,0.85
4547,0.87
4452,0.9
4361,0.91
4679,0.85
4598,0.86
4684,0.85
4649,0.85
4629,0.86
4707,0.84
4394,0.91
4638,0.86
4824,0.82
4611,0.86
4298,0.93
4425,0.9
4471,0.89
4455,0.89
