  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
  5180      0      0       0   5180   5180   2363.34   194.89   2149.74      0
  4813      0      0       0   4813   4813   2461.63   152.59   2282.66      0
  5336      0      0       0   5336   5336   2277.78   127.31   2124.96      0
  5360      0      0       0   5360   5360   2345.33   133.25   2192.98      0
  5388      0      0       0   5388   5388   2303.45   136.66   2146.74      0
  5211      0      0       0   5211   5211   2355.19   165.17   2168.58     13
  5148      0      0       0   5148   5148   2324.59   149.23   2152.91      0
  5391      0      0       0   5391   5391   2227.02   132.95   2072.61      0
  5430      0      0       0   5430   5430   2257.24   177.32   2058.26      2
  5236      0      0       0   5236   5236   2244.08   171.78   2049.65      0
  5451      0      0       0   5451   5451   2330.36   193.67   2113.84      0
  5443      0      0       0   5443   5443   2149.12   109.27   2019.90      0
  5444      0      0       0   5444   5444   2292.60   143.26   2105.53      0
  5337      0      0       0   5337   5337   2280.57   138.76   2126.00      0
  5257      0      0       0   5257   5257   2286.85   119.65   2147.99      0
  5579      0      0       0   5579   5579   2180.80   131.94   2032.62      0
  5542      0      0       0   5542   5542   2191.12   112.05   2059.67      0
  5137      0      0       0   5137   5137   2360.70   111.65   2225.67      3
  5361      0      0       0   5361   5361   2298.59   139.60   2138.08      0
  5537      0      0       0   5537   5537   2188.80   152.94   2016.96      5
  4755      0      0       0   4755   4755   2446.06   165.57   2260.12      0
  5344      0      0       0   5344   5344   2323.13   142.90   2156.67      0
  5537      0      0       0   5537   5537   2199.56   145.22   2036.53      0
  5294      0      0       0   5294   5294   2274.40   135.55   2119.40      1
  5513      0      0       0   5513   5513   2260.98   168.28   2073.01      0
  5371      0      0       0   5371   5371   2257.04   188.40   2052.33      8
  5378      0      0       0   5378   5378   2244.00   134.92   2089.51      0
  5226      0      0       0   5226   5226   2259.74   144.29   2095.61     14
  5594      0      0       0   5594   5594   2188.57   143.97   2028.44      0
  5556      0      0       0   5556   5556   2181.89   127.71   2037.22      1
  5387      0      0       0   5387   5387   2240.58   133.18   2090.56      0
  4985      0      0       0   4985   4985   2266.77   140.74   2109.06      0
  5069      0      0       0   5069   5069   2237.10   158.73   2060.12      0
  5664      0      0       0   5664   5664   2236.50   123.10   2091.50      0
  5679      0      0       0   5679   5679   2178.69   107.49   2054.95      0
  5421      0      0       0   5421   5421   2298.83   126.67   2149.79      0
  5540      0      0       0   5540   5540   2168.93   140.75   2012.50      0
  5175      0      0       0   5175   5175   2341.76   160.67   2162.49      0
  5399      0      0       0   5399   5399   2366.53   147.26   2202.37      5
  5670      0      0       0   5670   5670   2217.58   143.32   2056.38      0
  5502      0      0       0   5502   5502   2262.02   141.10   2106.30      0
  5493      0      0       0   5493   5493   2221.84   143.27   2061.92      0
  5443      0      0       0   5443   5443   2271.24   191.19   2062.42      0
  5419      0      0       0   5419   5419   2246.95   131.34   2099.19      0
  5605      0      0       0   5605   5605   2185.78   131.31   2036.89      0
  5602      0      0       0   5602   5602   2170.32   108.93   2044.14      0
  5718      0      0       0   5718   5718   2113.77   130.08   1967.50      0
  5659      0      0       0   5659   5659   2158.60   116.42   2025.83     12
  5696      0      0       0   5696   5696   2163.46   113.59   2033.66      0
  5648      0      0       0   5648   5648   2117.41   105.55   1994.90      0
  5498      0      0       0   5498   5498   2166.11   107.60   2043.28      1
  5601      0      0       0   5601   5601   2131.07    98.52   2018.70      0
  5439      0      0       0   5439   5439   2216.92   122.71   2079.70      0
  5521      0      0       0   5521   5521   2291.32   147.82   2128.43      0
  5394      0      0       0   5394   5394   2266.59   155.32   2095.51      0
  5345      0      0       0   5345   5345   2296.39   180.68   2099.41      0
  5303      0      0       0   5303   5303   2299.17   133.89   2150.38      3
  5251      0      0       0   5251   5251   2328.10   137.45   2173.22      0
  5644      0      0       0   5644   5644   2188.27   133.80   2037.90     11
  4870      0      0       0   4870   4870   2412.97   100.10   2291.42      0
  5093      0      0       0   5093   5093   2289.70   111.51   2154.54      0
  5442      0      0       0   5442   5442   2178.62   127.29   2031.25      0
  5346      0      0       0   5346   5346   2255.18   103.80   2133.80      0
  5146      0      0       0   5146   5146   2389.35   113.19   2244.67      4
  5365      0      0       0   5365   5365   2270.75   140.89   2111.10      0
  5394      0      0       0   5394   5394   2239.10   106.77   2109.11      0
  5212      0      0       0   5212   5212   2447.71   137.65   2289.92      0
  5083      0      0       0   5083   5083   2333.75   121.08   2193.15      0
  5101      0      0       0   5101   5101   2454.60   136.41   2299.68      0
  5034      0      0       0   5034   5034   2379.54   100.47   2258.89      0
  5174      0      0       0   5174   5174   2355.60   128.25   2205.61      0
  4772      0      0       0   4772   4772   2477.23   138.96   2317.27      0
  5199      0      0       0   5199   5199   2294.96   132.69   2144.66      0
  5146      0      0       0   5146   5146   2293.92   128.45   2140.19      0
  4806      0      0       0   4806   4806   2425.35   139.39   2262.95      0
  5063      0      0       0   5063   5063   2427.32   129.84   2276.08      0
  5543      0      0       0   5543   5543   2184.65   124.71   2043.69      9
  5142      0      0       0   5142   5142   2388.23   117.18   2250.02      0
  4889      0      0       0   4889   4889   2462.99   129.04   2312.99      3
  5387      0      0       0   5387   5387   2261.46   122.67   2119.03      0
