Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,1051.475,59.0922846171,3.8075,0.227069944056
1,1,2,1278.3375,40.4296368766,3.12425,0.100477026784
1,1,Total,2329.8125,69.6886554794,3.465875,0.120738170005
1,2,1,1107.5625,54.2046856188,3.613125,0.183203516563
1,2,2,1342.1,47.3079328055,2.977375,0.106077876217
1,2,Total,2449.6625,76.0168108906,3.29525,0.110830866696
1,3,1,979.675,44.8075420302,4.08375,0.191227712361
1,3,2,1181.325,40.8007740681,3.383125,0.11801730993
1,3,Total,2161.0,67.1333454846,3.7334375,0.122749600402
1,Total,Total,6940.475,176.99309684,3.4981875,0.0957192749064
2,1,1,1032.6375,75.0606916882,3.886125,0.302815872324
2,1,2,1280.05,48.5459197988,3.12175,0.121100178219
2,1,Total,2312.6875,102.604018693,3.5039375,0.18259329807
2,2,1,1088.7875,85.8519027679,3.691875,0.328456666313
2,2,2,1351.5625,54.510443489,2.958375,0.122365335436
2,2,Total,2440.35,113.669752609,3.325125,0.192230371749
2,3,1,964.2375,74.1548574252,4.166375,0.359441351882
2,3,2,1190.3125,46.288471854,3.35875,0.132935455929
2,3,Total,2154.55,102.346878527,3.7625625,0.216305272076
2,Total,Total,6907.5875,277.432701099,3.53054166667,0.17114156612
3,1,1,1034.875,57.8488591619,3.867875,0.227605553479
3,1,2,1304.6625,47.3147135704,3.0625,0.120510517425
3,1,Total,2339.5375,87.4111402323,3.4651875,0.148203255379
3,2,1,1088.9,62.4494935168,3.677875,0.215316627319
3,2,2,1376.95,52.8400739754,2.902875,0.12246615394
3,2,Total,2465.85,86.8716644019,3.290375,0.129565425045
3,3,1,963.1125,61.6944274098,4.163,0.281426744746
3,3,2,1210.825,44.5062291189,3.30125,0.130407103557
3,3,Total,2173.9375,74.8699029879,3.732125,0.151855142084
3,Total,Total,6979.325,224.458886597,3.49589583333,0.125497587335
Total,Total,Total,6942.4625,131.392750313,3.50820833333,0.0741320552203
