Throughput,Latency
841,2.37
784,2.54
844,2.36
866,2.3
870,2.29
866,2.3
880,2.26
856,2.33
829,2.4
813,2.45
854,2.34
855,2.33
802,2.48
835,2.39
836,2.38
858,2.32
800,2.49
868,2.3
821,2.42
847,2.35
865,2.31
865,2.3
864,2.3
913,2.18
854,2.34
835,2.38
798,2.5
806,2.47
842,2.36
834,2.39
857,2.33
773,2.57
828,2.41
808,2.47
816,2.44
854,2.33
877,2.27
836,2.38
828,2.41
869,2.29
927,2.15
937,2.12
962,2.07
956,2.08
957,2.08
961,2.07
984,2.03
974,2.04
960,2.08
966,2.06
971,2.05
958,2.08
967,2.06
969,2.06
997,2.0
945,2.1
955,2.09
951,2.09
968,2.06
982,2.03
965,2.06
950,2.1
950,2.1
972,2.05
972,2.05
961,2.07
970,2.06
974,2.04
979,2.03
979,2.03
945,2.11
963,2.07
971,2.05
964,2.07
979,2.04
967,2.06
976,2.04
955,2.09
936,2.13
963,2.07
