Throughput,Latency
862,2.31
842,2.37
808,2.46
823,2.42
771,2.58
848,2.35
828,2.41
854,2.33
843,2.36
858,2.32
850,2.35
830,2.4
863,2.31
870,2.29
848,2.35
878,2.27
829,2.4
843,2.36
822,2.42
826,2.4
866,2.31
809,2.46
852,2.34
844,2.36
838,2.37
845,2.36
849,2.35
877,2.27
813,2.45
854,2.33
859,2.32
814,2.44
777,2.56
850,2.34
853,2.33
853,2.33
797,2.5
845,2.36
836,2.39
863,2.31
842,2.37
839,2.37
857,2.33
829,2.4
862,2.31
864,2.31
856,2.33
830,2.4
808,2.47
832,2.4
869,2.29
833,2.4
876,2.27
841,2.37
860,2.32
851,2.34
869,2.29
870,2.29
804,2.48
829,2.41
859,2.32
796,2.51
838,2.38
844,2.36
830,2.4
835,2.38
837,2.38
881,2.26
889,2.24
868,2.29
863,2.31
817,2.44
823,2.42
820,2.43
857,2.33
835,2.39
813,2.45
824,2.42
803,2.48
808,2.47
