Throughput,Latency
690,2.89
698,2.86
667,2.99
686,2.9
691,2.88
701,2.84
612,3.26
689,2.89
641,3.11
706,2.82
661,3.01
684,2.91
684,2.91
677,2.94
714,2.79
713,2.8
715,2.79
660,3.01
715,2.79
689,2.89
726,2.74
702,2.83
661,3.02
694,2.87
653,3.05
666,2.99
672,2.96
659,3.02
668,2.98
699,2.86
660,3.01
696,2.86
674,2.96
686,2.9
670,2.98
696,2.86
675,2.95
698,2.85
688,2.9
619,3.22
696,2.86
718,2.78
698,2.85
707,2.82
674,2.95
675,2.95
695,2.87
697,2.86
699,2.85
709,2.81
679,2.93
711,2.8
718,2.78
729,2.74
709,2.81
694,2.87
697,2.86
691,2.88
713,2.8
682,2.92
685,2.91
692,2.88
682,2.92
684,2.92
685,2.91
639,3.11
662,3.01
670,2.97
675,2.96
710,2.8
650,3.06
691,2.88
647,3.08
689,2.89
703,2.84
666,2.99
669,2.98
683,2.92
683,2.92
671,2.97
