Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,6188.479166666667,141.0549893637487,10.342208333333334,0.23370518909822377
Total,6188.479166666667,141.0549893637487,10.342208333333334,0.23370518909822377
