[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   4  90   3   2   0|   0     0 |  60k   12M|1510573835
  0   2  97   0   1   0| 121k 1436k|   0     0 |1510573836
  1   2  95   0   2   0| 199k 2399k|   0     0 |1510573837
  1   1  96   0   2   0| 197k 2416k|   0     0 |1510573838
  1   2  95   0   2   0| 209k 2508k|   0     0 |1510573839
  1   2  96   0   1   0| 209k 2514k|   0     0 |1510573840
  1   2  91   4   2   0| 203k 2440k|   0    16k|1510573841
  1   2  95   0   2   0| 210k 2507k|   0     0 |1510573842
  1   3  94   0   2   0| 213k 2509k|   0     0 |1510573843
  1   2  95   0   2   0| 207k 2519k|   0     0 |1510573844
  0   2  96   0   2   0| 214k 2574k|   0     0 |1510573845
  1   2  96   0   1   0| 218k 2564k|   0     0 |1510573846
  1   2  93   2   2   0| 208k 2481k|   0     0 |1510573847
  1   2  85  10   2   0| 219k 2658k|   0    12k|1510573848
  1   2  95   0   2   0| 210k 2597k|   0     0 |1510573849
  1   2  95   0   2   0| 213k 2603k|   0     0 |1510573850
  1   2  95   0   2   0| 209k 2567k|   0     0 |1510573851
  1   2  96   0   1   0| 210k 2566k|   0     0 |1510573852
  1   2  94   1   2   0| 206k 2504k|   0  8192B|1510573853
  1   2  92   3   2   0| 216k 2613k|   0  4096B|1510573854
  1   2  95   0   2   0| 208k 2514k|   0     0 |1510573855
  1   2  96   0   1   0| 212k 2547k|   0     0 |1510573856
  0   3  95   0   2   0| 211k 2478k|   0     0 |1510573857
  1   2  95   0   2   0| 209k 2492k|   0     0 |1510573858
  1   2  92   3   2   0| 215k 2569k|   0    12k|1510573859
  1   2  95   0   2   0| 205k 2521k|   0     0 |1510573860
  1   2  95   0   2   0| 209k 2511k|   0  8192B|1510573861
  1   2  96   0   1   0| 200k 2395k|   0     0 |1510573862
  1   2  95   0   2   0| 216k 2572k|   0     0 |1510573863
