Throughput,latency(ms)
2960.33333333,13.5133333333
2887.0,13.87
2954.0,13.5333333333
2938.66666667,13.6133333333
2926.0,13.68
2938.33333333,13.6066666667
2953.33333333,13.5533333333
2959.0,13.5366666667
2971.33333333,13.4633333333
3072.66666667,13.0266666667
2996.33333333,13.3633333333
3011.0,13.29
3023.33333333,13.2433333333
3054.33333333,13.1033333333
3022.33333333,13.24
3050.0,13.1266666667
2945.33333333,13.5666666667
2941.66666667,13.58
2957.66666667,13.5333333333
2995.33333333,13.3566666667
3078.66666667,12.9766666667
3027.0,13.22
3079.66666667,12.9866666667
3019.33333333,13.2466666667
3025.0,13.22
2994.0,13.36
2990.66666667,13.3466666667
2993.0,13.3833333333
3031.33333333,13.1833333333
2988.66666667,13.3866666667
3028.33333333,13.1966666667
3076.33333333,13.0066666667
3020.66666667,13.2433333333
3013.33333333,13.27
3029.33333333,13.2166666667
3010.0,13.2533333333
3023.66666667,13.2466666667
3064.33333333,13.04
3053.0,13.12
3054.33333333,13.0833333333
3079.33333333,13.0133333333
3015.33333333,13.2533333333
3035.33333333,13.1733333333
3022.66666667,13.1833333333
3082.66666667,13.0266666667
3041.33333333,13.1366666667
3061.33333333,13.08
3075.66666667,13.0066666667
3075.33333333,13.0233333333
3130.66666667,12.79
3105.33333333,12.8633333333
3033.0,13.2066666667
3031.66666667,13.2133333333
3030.0,13.2033333333
3059.33333333,13.0833333333
3070.66666667,13.04
3064.66666667,13.0566666667
3088.66666667,12.9566666667
3032.0,13.2133333333
3041.33333333,13.1366666667
3031.0,13.19
3077.33333333,13.0133333333
3039.66666667,13.1566666667
3069.0,13.0266666667
3010.0,13.2866666667
3050.66666667,13.1066666667
3014.66666667,13.2866666667
3038.33333333,13.16
3003.66666667,13.31
3016.0,13.26
2962.0,13.5066666667
2983.33333333,13.41
2984.33333333,13.4033333333
3063.33333333,13.0533333333
2989.0,13.3
3032.0,13.27
3045.0,13.1333333333
2998.33333333,13.34
2989.66666667,13.38
2983.33333333,13.4066666667
