Throughput,Response time (ms),Queue time (ms),Queue length
3037.66666667,14714.48,12125.0333333,34.0
3097.33333333,14432.1966667,11886.3,37.6666666667
3058.0,14577.91,12010.3966667,41.3333333333
3047.0,14637.77,12057.4733333,38.6666666667
3031.33333333,14757.0033333,12156.3,36.0
3042.0,14642.4066667,12060.7233333,39.0
3032.33333333,14657.2833333,12063.15,36.0
2993.0,14883.8366667,12259.2733333,41.3333333333
3005.33333333,14854.5,12236.2433333,36.3333333333
3066.66666667,14479.9266667,11917.9133333,38.6666666667
3064.66666667,14499.5066667,11933.5566667,36.0
3065.0,14552.2466667,11987.36,36.0
3053.33333333,14592.79,12017.8933333,36.0
3066.66666667,14571.6433333,12009.7933333,38.3333333333
3061.66666667,14556.77,11989.2966667,36.0
3098.66666667,14411.8466667,11875.0166667,36.0
3059.66666667,14550.4866667,11982.7233333,38.6666666667
3074.0,14483.76,11918.6066667,38.6666666667
3064.0,14605.6066667,12033.95,38.0
3065.66666667,14517.33,11953.6733333,37.0
3085.33333333,14476.4433333,11924.4333333,36.0
3084.33333333,14441.7666667,11891.1733333,36.0
3048.0,14618.7766667,12040.2866667,38.6666666667
3061.0,14562.4866667,11993.6733333,36.0
3049.0,14635.9366667,12055.5,36.0
3037.0,14688.8233333,12101.1333333,34.0
3055.33333333,14594.65,12021.7133333,38.3333333333
3081.66666667,14492.7966667,11941.0733333,36.6666666667
3062.0,14514.74,11950.0366667,41.3333333333
3023.0,14768.6166667,12166.6866667,40.3333333333
3047.33333333,14619.0866667,12040.9933333,41.3333333333
3018.33333333,14829.0133333,12221.4933333,37.0
2993.0,14947.6533333,12320.87,38.6666666667
2991.33333333,14916.34,12287.7333333,38.3333333333
3032.0,14717.1366667,12124.5833333,36.0
3063.0,14584.5766667,12016.34,38.6666666667
3037.66666667,14699.6966667,12109.1566667,36.0
3032.33333333,14691.9133333,12098.8366667,37.0
2992.66666667,14848.63,12232.44,38.6666666667
3026.33333333,14883.5133333,12272.4533333,36.0
3026.66666667,14755.6733333,12157.87,36.0
3044.0,14615.65,12034.13,38.6666666667
3066.66666667,14527.2133333,11961.6966667,39.6666666667
3072.66666667,14531.6633333,11970.8766667,36.0
3060.0,14559.4833333,11991.71,36.3333333333
3067.33333333,14513.0,11948.6533333,36.0
3047.0,14662.5333333,12083.8333333,38.6666666667
3084.33333333,14456.9233333,11909.1633333,36.0
3049.33333333,14658.3,12077.4833333,38.0
3041.0,14625.2333333,12041.0,38.6666666667
3064.0,14554.63,11989.1866667,38.6666666667
3048.66666667,14624.61,12042.1266667,36.3333333333
3017.33333333,14787.5033333,12176.7133333,36.0
3040.33333333,14690.24,12092.35,36.3333333333
2998.66666667,14868.8366667,12245.9633333,36.6666666667
3054.0,14623.3033333,12045.3966667,36.0
2995.33333333,14885.6666667,12262.2833333,36.3333333333
3053.66666667,14603.14,12030.64,36.3333333333
3050.66666667,14597.35,12019.55,41.3333333333
3095.33333333,14389.2666667,11846.33,36.0
3020.33333333,14786.2266667,12182.55,36.0
3063.33333333,14573.74,12002.9566667,38.6666666667
3022.33333333,14779.9033333,12174.0866667,36.0
3018.33333333,14755.6566667,12153.4566667,36.3333333333
3020.66666667,14767.6133333,12163.3766667,36.3333333333
3022.66666667,14709.0566667,12111.3,41.3333333333
3028.66666667,14713.2433333,12112.6933333,36.0
3041.0,14549.37,11965.0233333,36.0
2996.66666667,14788.4666667,12171.02,36.0
3005.0,14936.4533333,12301.2566667,38.3333333333
2956.33333333,15108.2733333,12449.3933333,36.3333333333
2993.0,14927.01,12298.68,36.0
2983.66666667,14958.8166667,12316.9966667,37.0
2993.66666667,14991.8933333,12357.6266667,38.6666666667
2986.66666667,14948.83,12317.2166667,39.3333333333
2995.0,14922.8033333,12295.6066667,36.0
3011.66666667,14777.2966667,12167.8866667,37.6666666667
3028.33333333,14764.1,12158.17,36.0
2971.66666667,15015.5933333,12367.7166667,36.0
3035.0,14697.9266667,12108.2666667,38.6666666667
