Throughput,latency(ms)
3044.33333333,17.0733333333
3068.66666667,16.96
3032.0,17.1366666667
3055.66666667,17.0266666667
2995.0,17.3466666667
3025.66666667,17.1833333333
3008.66666667,17.25
2993.66666667,17.4066666667
2953.0,17.63
3042.0,17.0933333333
3045.33333333,17.07
3049.0,17.05
3022.33333333,17.2
3046.0,17.07
3051.0,17.0466666667
3037.0,17.0933333333
3066.66666667,16.9833333333
3036.33333333,17.1533333333
3057.0,17.02
3050.33333333,17.0566666667
3048.66666667,17.0566666667
3060.66666667,16.9933333333
3060.66666667,16.9966666667
3014.66666667,17.2333333333
3034.0,17.16
3029.66666667,17.14
3028.0,17.1833333333
3028.0,17.1466666667
3065.66666667,16.96
3027.66666667,17.1933333333
3021.66666667,17.1933333333
3002.66666667,17.3033333333
2968.33333333,17.52
2982.0,17.43
3002.66666667,17.2933333333
3022.66666667,17.2366666667
3023.33333333,17.2066666667
3016.0,17.2466666667
3006.33333333,17.3033333333
2993.33333333,17.3633333333
2982.66666667,17.4166666667
2995.33333333,17.37
3037.66666667,17.13
3036.66666667,17.1133333333
3068.66666667,16.9333333333
3031.33333333,17.1666666667
3075.0,16.91
3021.0,17.2166666667
3028.66666667,17.1466666667
3055.33333333,17.01
3016.33333333,17.2433333333
3018.33333333,17.2366666667
3019.33333333,17.2166666667
2976.66666667,17.5166666667
3033.66666667,17.1766666667
3006.33333333,17.3233333333
3011.0,17.26
2973.33333333,17.5266666667
3039.66666667,17.0866666667
3057.0,17.0266666667
3050.33333333,17.0333333333
3000.0,17.36
3029.0,17.2033333333
3004.33333333,17.2866666667
2992.0,17.3666666667
3010.66666667,17.28
3001.0,17.3466666667
3014.0,17.2633333333
3008.33333333,17.2866666667
2980.33333333,17.46
2967.66666667,17.48
2922.66666667,17.7933333333
2968.0,17.5366666667
2945.66666667,17.6566666667
2980.66666667,17.4566666667
2965.0,17.51
2988.66666667,17.4033333333
2986.0,17.43
2992.33333333,17.4266666667
2983.0,17.4333333333
