Throughput,Response time (ms),Queue time (ms),Queue length
837.666666667,2584.48333333,13.66,0.0
817.666666667,2641.72333333,23.1833333333,0.0
837.333333333,2562.68,27.2766666667,0.0
823.333333333,2569.79,14.59,0.0
833.333333333,2614.68333333,39.1166666667,0.0
848.666666667,2548.68666667,26.8633333333,0.0
837.666666667,2544.67666667,17.7666666667,0.0
861.333333333,2491.32666667,22.43,0.0
856.333333333,2510.02333333,15.2366666667,0.0
843.0,2537.60666667,25.5866666667,0.0
860.0,2491.13,21.2633333333,0.0
852.333333333,2492.46,27.3533333333,0.0
872.333333333,2511.23666667,28.9566666667,0.0
839.666666667,2594.44,37.2166666667,0.0
847.0,2556.88666667,39.35,0.0
852.333333333,2519.63666667,21.7666666667,0.0
848.0,2564.79666667,24.0366666667,0.0
862.333333333,2534.24,29.0666666667,0.0
852.333333333,2510.27333333,24.3666666667,0.0
830.666666667,2544.93333333,13.6666666667,0.0
834.0,2548.08666667,19.03,0.0
836.666666667,2583.25666667,17.1166666667,0.0
852.0,2482.82333333,11.62,0.0
832.333333333,2534.53666667,12.83,0.0
855.333333333,2474.71,15.89,0.0
867.666666667,2475.18333333,32.7333333333,0.0
878.0,2447.88333333,19.8766666667,0.0
863.666666667,2486.95,19.1966666667,0.0
875.333333333,2467.06666667,17.7066666667,0.0
861.333333333,2480.69,10.8533333333,0.0
881.666666667,2515.1,25.9966666667,0.0
856.666666667,2485.05,20.5866666667,0.0
854.666666667,2535.73,11.46,0.0
867.333333333,2457.21666667,10.4633333333,0.0
861.666666667,2471.66666667,14.74,0.0
862.333333333,2471.8,17.29,0.0
850.333333333,2530.97666667,34.7733333333,0.0
871.0,2472.13333333,14.44,0.0
848.0,2543.41666667,11.0,0.0
856.333333333,2471.93666667,11.14,0.0
861.666666667,2506.59,21.41,0.0
868.333333333,2445.01666667,21.5466666667,0.0
871.333333333,2477.17,29.7166666667,0.0
869.333333333,2472.68,10.8966666667,0.0
850.333333333,2519.57333333,15.51,0.0
842.666666667,2542.57,13.6966666667,0.0
846.0,2520.58666667,16.0933333333,0.0
854.666666667,2531.23666667,17.5166666667,0.0
853.0,2498.62,12.8133333333,0.0
864.0,2500.92666667,17.7433333333,0.0
861.333333333,2492.39333333,19.6633333333,0.0
850.0,2543.82,21.8133333333,0.0
859.333333333,2487.02666667,20.96,0.0
855.333333333,2494.56,19.6133333333,0.0
864.333333333,2515.53666667,33.5033333333,0.0
867.333333333,2463.56666667,15.56,0.0
851.666666667,2519.82333333,10.29,0.0
870.0,2460.20333333,13.51,0.0
860.666666667,2489.34333333,25.68,0.0
867.0,2489.27333333,21.63,0.0
858.666666667,2495.25333333,21.62,0.0
832.333333333,2564.2,16.5033333333,0.0
857.333333333,2496.32666667,20.23,0.0
855.666666667,2532.38,31.6666666667,0.0
864.333333333,2471.19333333,20.7866666667,0.0
849.666666667,2548.50333333,15.4866666667,0.0
847.333333333,2530.55333333,13.88,0.0
845.0,2510.58333333,23.2433333333,0.0
823.0,2597.41666667,17.6066666667,0.0
826.0,2554.29666667,29.44,0.0
819.333333333,2670.98333333,53.7866666667,0.0
822.333333333,2588.49333333,31.63,0.0
810.666666667,2558.69666667,22.28,0.0
801.333333333,2646.80333333,13.7866666667,0.0
822.666666667,2593.71666667,10.6133333333,0.0
825.333333333,2573.31666667,15.0033333333,0.0
840.0,2546.22666667,12.11,0.0
841.333333333,2565.81666667,25.8366666667,0.0
845.333333333,2515.36,21.47,0.0
854.0,2537.64666667,16.05,0.0
