Throughput,Response time (ms),Queue time (ms),Queue length
1685.33333333,2563.48666667,67.0333333333,0.0
1686.66666667,2531.18333333,65.9433333333,1.0
1678.33333333,2553.27333333,61.49,0.0
1708.66666667,2523.36666667,71.0133333333,0.0
1704.0,2552.08,93.4266666667,0.0
1672.0,2555.55,89.76,0.0
1693.0,2537.58333333,65.5433333333,0.0
1729.66666667,2492.84333333,84.8466666667,0.0
1710.66666667,2496.57333333,69.0166666667,0.0
1675.33333333,2554.95666667,80.4366666667,0.0
1695.33333333,2511.26333333,73.81,0.0
1673.33333333,2555.49,59.3,0.0
1702.66666667,2505.58,61.1533333333,0.0
1707.33333333,2520.17,82.39,0.0
1697.66666667,2487.54333333,55.38,0.0
1588.66666667,2679.41666667,85.7233333333,0.0
1683.0,2511.61333333,71.9733333333,0.0
1685.0,2526.18333333,52.4166666667,0.0
1664.33333333,2560.9,74.55,0.0
1678.66666667,2532.28,82.38,0.0
1678.0,2548.18,87.28,0.0
1653.66666667,2609.03,93.6566666667,2.33333333333
1648.0,2681.54,126.096666667,0.0
1662.66666667,2582.13666667,60.58,0.0
1683.0,2560.76333333,79.0333333333,0.0
1699.66666667,2558.30333333,88.9066666667,0.0
1714.33333333,2505.47666667,70.5933333333,0.0
1706.0,2504.38666667,66.9466666667,0.0
1737.33333333,2470.67666667,63.05,0.0
1704.66666667,2466.34666667,80.7066666667,0.0
1688.66666667,2522.01333333,87.9866666667,0.0
1681.0,2524.51333333,85.93,0.0
1656.0,2605.16,94.0566666667,0.0
1700.33333333,2503.11,76.6033333333,0.0
1703.0,2496.89666667,60.6066666667,0.0
1730.0,2439.81333333,55.5666666667,0.666666666667
1730.33333333,2451.02,70.7566666667,0.0
1709.0,2485.45666667,46.1366666667,0.0
1704.66666667,2550.36,59.6733333333,0.0
1682.33333333,2525.63333333,43.3433333333,0.0
1710.0,2497.26,60.54,0.666666666667
1676.66666667,2580.67,82.0633333333,0.0
1676.66666667,2556.84666667,96.21,2.66666666667
1673.33333333,2530.86333333,49.8166666667,0.0
1648.33333333,2585.91,48.77,0.0
1664.33333333,2543.41333333,64.33,0.0
1682.66666667,2529.29333333,54.82,0.0
1682.33333333,2517.45,65.6866666667,0.0
1703.66666667,2513.99,54.9733333333,0.0
1707.33333333,2510.23333333,72.4733333333,0.0
1721.66666667,2473.17,51.8866666667,0.0
1701.33333333,2512.28666667,49.3666666667,0.0
1709.0,2501.87333333,55.3733333333,0.0
1673.66666667,2542.91333333,82.3733333333,0.0
1709.33333333,2506.80333333,57.1733333333,0.0
1670.66666667,2560.66666667,51.7766666667,0.0
1690.33333333,2528.54333333,65.0133333333,0.0
1687.66666667,2554.33666667,56.7033333333,0.666666666667
1640.33333333,2619.71333333,79.3166666667,0.0
1641.66666667,2580.74666667,55.2033333333,0.0
1636.0,2572.4,74.1166666667,0.0
1620.33333333,2637.8,97.7433333333,0.0
1661.33333333,2538.71333333,58.58,0.0
1663.0,2566.82666667,36.33,0.0
1672.0,2557.67333333,61.49,0.0
1654.0,2563.47333333,54.18,0.0
1655.0,2573.85333333,59.1366666667,0.0
1650.33333333,2586.86333333,75.5366666667,0.0
1602.0,2621.44666667,52.62,1.66666666667
1625.0,2645.94666667,115.023333333,0.0
1649.66666667,2595.37333333,75.9666666667,1.66666666667
1658.0,2549.42666667,64.62,0.0
1630.0,2631.01333333,87.2266666667,0.0
1645.66666667,2562.81666667,66.13,0.0
1636.0,2610.64,57.5366666667,0.0
1636.0,2629.63666667,68.7866666667,0.0
1646.33333333,2544.66333333,57.3933333333,0.0
1668.33333333,2580.19,82.94,0.0
1651.33333333,2613.74666667,90.89,1.33333333333
1669.0,2607.86333333,98.68,1.0
