[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   4  89   0   3   0|   0     0 |  16k   18M|1510777179
  3   2  95   0   1   0|1211k 1223k|   0     0 |1510777180
  0   0 100   0   0   0|   0     0 |   0     0 |1510777181
  0   0  99   1   0   0|   0     0 |   0    60k|1510777182
  0   0 100   0   0   0|   0    87B|   0     0 |1510777183
  0   0 100   0   0   0|   0     0 |   0     0 |1510777184
  0   0 100   0   0   0|   0     0 |   0     0 |1510777185
  0   0 100   0   0   0|   0     0 |   0     0 |1510777186
  0   0 100   0   0   0|   0     0 |   0     0 |1510777187
  0   0  99   0   0   0| 250B  250B|   0    12k|1510777188
  0   0 100   0   0   0|  87B  115B|   0     0 |1510777189
  0   0 100   0   0   0| 460B 1119B|   0     0 |1510777190
  0   0 100   0   0   0|   0     0 |   0     0 |1510777191
  0   0 100   0   0   0|   0     0 |   0     0 |1510777192
  0   0  99   0   0   0|  87B  115B|   0    16k|1510777193
  0   0 100   0   0   0|   0     0 |   0     0 |1510777194
  0   0 100   0   0   0|   0     0 |   0     0 |1510777195
  0   0 100   0   0   0|   0     0 |   0     0 |1510777196
  0   0 100   0   0   0|   0     0 |   0     0 |1510777197
  0   0  99   1   0   0|   0     0 |   0    12k|1510777198
  0   0 100   0   0   0|   0     0 |   0     0 |1510777199
  0   0 100   0   0   0|   0     0 |   0    52k|1510777200
  0   0 100   0   0   0|   0     0 |   0     0 |1510777201
  0   0 100   0   0   0|   0     0 |   0     0 |1510777202
  0   0  99   0   0   0|   0     0 |   0    12k|1510777203
  0   0 100   0   0   0|   0     0 |   0     0 |1510777204
  0   0 100   0   0   0|   0     0 |   0     0 |1510777205
  0   0 100   0   0   0|   0     0 |   0     0 |1510777206
  0   0 100   0   0   0|   0     0 |   0     0 |1510777207
  0   0  99   0   0   0|   0     0 |   0    12k|1510777208
  0   0 100   0   0   0|   0     0 |   0     0 |1510777209
  0   0 100   0   0   0|   0     0 |   0    64k|1510777210
  0   0 100   0   0   0|   0     0 |   0     0 |1510777211
  0   0 100   0   0   0|   0     0 |   0     0 |1510777212
  0   0  99   0   0   0|   0     0 |   0    36k|1510777213
  0   0 100   0   0   0|   0     0 |   0     0 |1510777214
  0   0 100   0   0   0| 460B 1119B|   0     0 |1510777215
  0   0 100   0   0   0|   0     0 |   0     0 |1510777216
  0   0 100   0   0   0|   0     0 |   0     0 |1510777217
  0   0  99   0   0   0|   0     0 |   0    12k|1510777218
  0   0 100   0   0   0|   0     0 |   0     0 |1510777219
  0   0 100   0   0   0|   0     0 |   0     0 |1510777220
  0   0 100   0   0   0|   0     0 |   0     0 |1510777221
  0   0 100   0   0   0|   0     0 |   0     0 |1510777222
  0   0  99   0   0   0|   0     0 |   0    12k|1510777223
  0   0 100   0   0   0|   0     0 |   0     0 |1510777224
  0   0 100   0   0   0|   0     0 |   0     0 |1510777225
  0   0 100   0   0   0|   0     0 |   0     0 |1510777226
  0   0 100   0   0   0|   0     0 |   0     0 |1510777227
  0   0  99   0   0   0|   0     0 |   0    12k|1510777228
  0   0 100   0   0   0|   0     0 |   0     0 |1510777229
  0   0 100   0   0   0|   0     0 |   0     0 |1510777230
  0   0 100   0   0   0|   0     0 |   0     0 |1510777231
  0   0  99   0   0   0|   0     0 |   0     0 |1510777232
  0   0  99   1   0   0|   0     0 |   0    12k|1510777233
  0   0 100   0   0   0|   0     0 |   0     0 |1510777234
  0   0 100   0   0   0|   0     0 |   0     0 |1510777235
  0   0 100   0   0   0|   0     0 |   0     0 |1510777236
  0   0 100   0   0   0|   0     0 |   0     0 |1510777237
  0   0  99   0   0   0|   0     0 |   0    12k|1510777238
  0   0 100   0   0   0|  60B   54B|   0     0 |1510777239
  0   0 100   0   0   0| 520B 1119B|   0    20k|1510777240
  0   0 100   0   0   0|   0     0 |   0     0 |1510777241
  0   0 100   0   0   0|   0     0 |   0     0 |1510777242
  0   0  99   0   0   0|   0     0 |   0     0 |1510777243
  0   0  99   0   0   0|   0     0 |   0    12k|1510777244
