Threads: 64, Sharded reads: false, Number of Memcached servers: 3.

All measures in microseconds.
  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 63650      0      0       0  63650  63650   6696.05  1186.17   5475.49      0
  7597      0      0       0   7597   7597   6801.95  1183.13   5591.69      8
  7738      0      0       0   7738   7738   6205.46   922.78   5257.75      0
  7196      0      0       0   7196   7196   7132.03  1522.79   5583.24      0
  7280      0      0       0   7280   7280   6569.86  1001.99   5509.50      0
  7926      0      0       0   7926   7926   5825.51   800.77   4986.55      0
  6834      0      0       0   6834   6834   7048.76  1226.17   5785.20     32
  7827      0      0       0   7827   7827   6493.64   893.71   5568.89     25
  7661      0      0       0   7661   7661   6665.30  1013.38   5622.29     15
  7570      0      0       0   7570   7570   6473.36   863.02   5584.66      2
  8014      0      0       0   8014   8014   6376.22   760.00   5587.88      0
  7541      0      0       0   7541   7541   6579.77  1145.21   5408.76      8
  8357      0      0       0   8357   8357   6165.14   716.11   5425.93      0
  7069      0      0       0   7069   7069   6666.14   847.08   5786.48      8
  7519      0      0       0   7519   7519   6344.12   791.25   5530.66      0
  7084      0      0       0   7084   7084   6865.65   860.23   5979.59      0
  7785      0      0       0   7785   7785   6416.39   952.17   5443.26     27
  7964      0      0       0   7964   7964   6711.90   837.75   5849.01      0
  7315      0      0       0   7315   7315   6885.84   810.55   6050.26      0
  7465      0      0       0   7465   7465   6969.40   850.27   6087.64     39
  7283      0      0       0   7283   7283   6791.76  1088.52   5678.89     34
  3198      0      0       0   3198   3198   6900.78   781.92   6088.29      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
     0      0      0       0      0      0       NaN      NaN       NaN      8
   893      0      0       0    893    893 937887.46 118191.74 819666.63      0
  7371      0      0       0   7371   7371  23222.56  1013.44  22186.95      9
  7638      0      0       0   7638   7638   6095.12   870.45   5198.63      5
  7629      0      0       0   7629   7629   6647.02  1179.06   5445.76      7
  7545      0      0       0   7545   7545   6269.79  1130.85   5113.51      9
  7012      0      0       0   7012   7012   7031.73  1127.53   5868.01      0
  7619      0      0       0   7619   7619   6511.15   835.17   5646.46     27
  7209      0      0       0   7209   7209   6915.05  1154.64   5733.94      8
  7465      0      0       0   7465   7465   6706.37   977.05   5701.73      0
  7477      0      0       0   7477   7477   7032.32  1111.85   5888.78      0
  7421      0      0       0   7421   7421   6723.14   885.70   5810.86      1
  7454      0      0       0   7454   7454   6618.06  1003.98   5583.23     15
  7750      0      0       0   7750   7750   6471.18   804.65   5640.25      0
  7217      0      0       0   7217   7217   6699.85  1082.76   5589.52      2
  7182      0      0       0   7182   7182   6810.99  1092.08   5682.78      2
  7311      0      0       0   7311   7311   6811.04  1065.66   5719.11      8
  7271      0      0       0   7271   7271   6835.70  1080.74   5728.93     20
  7664      0      0       0   7664   7664   6516.67   994.53   5492.03      8
  7149      0      0       0   7149   7149   7182.62  1248.84   5883.70      3
  7914      0      0       0   7914   7914   6530.05   819.91   5679.52     13
  7968      0      0       0   7968   7968   6243.97   804.06   5413.73     32
  6921      0      0       0   6921   6921   7169.57  1197.14   5934.79      2
  7601      0      0       0   7601   7601   6813.31   842.95   5938.42      2
  7388      0      0       0   7388   7388   6985.21   785.47   6174.49      0
  7392      0      0       0   7392   7392   6691.50   838.74   5823.29      0
  7405      0      0       0   7405   7405   6969.72   962.97   5979.94      8
  7560      0      0       0   7560   7560   6654.39  1064.12   5564.01      8
  7556      0      0       0   7556   7556   6632.22   958.13   5642.53      6
  7344      0      0       0   7344   7344   7036.73  1021.18   5986.28      0
  7793      0      0       0   7793   7793   6497.30   821.98   5641.54      0
  6970      0      0       0   6970   6970   7201.23   995.93   6157.88      0
  7186      0      0       0   7186   7186   6673.87  1139.41   5506.85      7
  7773      0      0       0   7773   7773   6458.05   894.18   5531.89     22
  7514      0      0       0   7514   7514   7085.76  1097.22   5955.20      0
  7298      0      0       0   7298   7298   6775.27  1008.23   5737.26      8
  7549      0      0       0   7549   7549   6535.95  1050.92   5462.06      5
  7325      0      0       0   7325   7325   6663.37   920.44   5716.77      0
  6637      0      0       0   6637   6637   7425.66   904.00   6473.76      0
  6927      0      0       0   6927   6927   6850.58  1307.71   5517.89     50
  7443      0      0       0   7443   7443   6675.16   967.55   5675.38      0
  7595      0      0       0   7595   7595   6662.59   836.22   5792.37      0
  7422      0      0       0   7422   7422   6666.11  1249.76   5391.58      0
  7365      0      0       0   7365   7365   7011.49  1069.07   5918.61      0
  7391      0      0       0   7391   7391   6992.40   918.35   6049.13      1
  7249      0      0       0   7249   7249   7159.56  1018.80   6110.80     46
  7749      0      0       0   7749   7749   6422.79   735.47   5643.07     17
  7753      0      0       0   7753   7753   6414.55   877.01   5509.19      0
  6859      0      0       0   6859   6859   6098.14   729.20   5336.90      0
  1015      0      0       0   1015   1015   5154.91  1372.67   3756.53      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
