Throughput,Latency
14010,3.42
14308,3.34
14102,3.42
13386,3.57
13864,3.45
14588,3.28
13641,3.54
13324,3.6
14049,3.41
13910,3.46
13380,3.58
14186,3.38
13709,3.48
13467,3.58
14082,3.39
13961,3.44
13122,3.67
13944,3.44
14195,3.37
13756,3.5
13562,3.52
14629,3.28
14379,3.35
14505,3.29
13935,3.45
13116,3.67
13979,3.43
14258,3.36
14077,3.41
13878,3.46
14125,3.37
13891,3.47
13784,3.47
14280,3.36
14479,3.33
14704,3.27
15028,3.19
14053,3.41
14656,3.26
14961,3.21
14332,3.37
13524,3.53
14263,3.37
15015,3.18
14340,3.36
14180,3.38
14616,3.27
14683,3.28
15174,3.17
14575,3.29
14444,3.32
15268,3.14
14528,3.29
15462,3.12
14767,3.25
14447,3.32
14546,3.3
14738,3.25
14077,3.4
14153,3.4
14578,3.29
14662,3.29
13937,3.43
15027,3.19
15244,3.14
15349,3.14
15151,3.17
15132,3.16
15764,3.04
15043,3.2
14990,3.18
14803,3.26
14716,3.26
14563,3.27
14575,3.29
14627,3.29
15069,3.18
14913,3.21
15039,3.21
14788,3.22
