Throughput,Latency
14379,3.33
14723,3.26
14032,3.43
14433,3.31
14081,3.43
14464,3.31
14078,3.4
14482,3.33
14772,3.23
13924,3.46
14539,3.3
14728,3.24
14589,3.29
14512,3.31
14382,3.33
13610,3.52
14391,3.34
14412,3.33
14778,3.25
14218,3.38
15146,3.16
14350,3.33
14736,3.28
14747,3.23
15207,3.16
14910,3.23
14478,3.31
14717,3.26
15299,3.13
15470,3.1
14609,3.29
14907,3.22
14522,3.29
13861,3.47
14129,3.4
14390,3.32
15117,3.18
14653,3.27
13903,3.45
13851,3.45
14558,3.31
14504,3.31
14043,3.4
15156,3.17
14675,3.28
14090,3.4
14990,3.18
14429,3.33
14466,3.33
13750,3.5
14377,3.34
14271,3.35
14382,3.34
14319,3.35
14261,3.36
14330,3.34
14448,3.33
14886,3.21
14322,3.36
14583,3.29
14106,3.4
14464,3.32
14208,3.39
13919,3.44
13468,3.54
14382,3.36
13433,3.57
14330,3.34
14441,3.32
14292,3.36
14058,3.4
14440,3.33
14217,3.37
13994,3.43
14540,3.3
13888,3.45
14596,3.28
13276,3.62
13753,3.49
13863,3.44
