Throughput,Latency
4841,3.27
5010,3.21
4887,3.27
4804,3.3
4898,3.29
5006,3.21
4842,3.28
4868,3.29
4764,3.37
4811,3.3
4784,3.36
4940,3.21
4727,3.4
5088,3.12
5009,3.21
4812,3.3
4670,3.45
4820,3.28
4860,3.31
4739,3.35
4952,3.25
4767,3.33
4847,3.31
4795,3.35
4810,3.29
4859,3.32
4905,3.23
4748,3.36
4928,3.27
4938,3.21
5026,3.2
4900,3.24
4837,3.3
4692,3.43
4742,3.35
4914,3.27
4762,3.33
4916,3.26
4768,3.38
4622,3.44
4687,3.4
4800,3.36
4896,3.25
5127,3.1
4693,3.39
4763,3.39
4645,3.43
4664,3.41
4747,3.35
4926,3.28
4966,3.22
4839,3.28
4770,3.33
4837,3.34
4640,3.43
4963,3.21
4937,3.22
4865,3.32
4694,3.39
4777,3.33
4800,3.32
4747,3.41
4858,3.27
4803,3.32
4803,3.35
4846,3.3
4832,3.29
4909,3.24
4798,3.36
4748,3.36
4739,3.36
4891,3.25
4521,3.57
4805,3.32
4748,3.35
4622,3.45
4675,3.4
4856,3.33
4881,3.26
4697,3.39
