Throughput,Latency
4730,3.36
4877,3.29
4612,3.46
4907,3.24
4691,3.39
4871,3.31
4692,3.39
4602,3.46
4749,3.39
4780,3.34
4766,3.33
4778,3.36
4579,3.48
4699,3.38
4509,3.53
4797,3.37
4978,3.19
4750,3.35
4832,3.34
4639,3.43
4531,3.51
4578,3.48
4827,3.34
4511,3.54
4839,3.29
4670,3.41
4731,3.41
4637,3.44
4739,3.36
4872,3.27
4974,3.24
4982,3.2
4799,3.32
5037,3.16
4821,3.35
4710,3.39
4761,3.34
4854,3.28
4829,3.34
4982,3.2
4781,3.33
4874,3.27
5073,3.18
4989,3.19
4744,3.36
4980,3.2
5085,3.18
4877,3.26
5047,3.15
4723,3.37
4840,3.34
4935,3.23
4805,3.31
4843,3.31
4662,3.44
4682,3.4
4790,3.32
4848,3.33
5129,3.11
4885,3.26
4751,3.35
4820,3.34
4729,3.38
4806,3.31
4815,3.3
4982,3.24
4814,3.31
4978,3.2
4826,3.3
4987,3.23
5025,3.17
4733,3.37
4753,3.35
4839,3.34
4862,3.28
4742,3.36
4854,3.28
5024,3.22
4899,3.25
4766,3.34
