Throughput,Latency
4779,1.68
5765,1.37
5479,1.46
5508,1.45
5869,1.36
5761,1.38
5817,1.37
5594,1.42
5755,1.38
5621,1.42
5643,1.4
5662,1.4
5889,1.36
5579,1.43
5495,1.45
6103,1.3
5821,1.36
6282,1.26
6043,1.31
5946,1.34
5834,1.37
5871,1.36
5299,1.49
5867,1.36
5995,1.33
5461,1.46
6064,1.31
5485,1.45
5650,1.41
5667,1.41
5821,1.36
5540,1.44
5840,1.37
5525,1.43
5403,1.47
5245,1.52
5653,1.42
5243,1.51
5129,1.55
5423,1.47
5298,1.5
5496,1.44
5127,1.56
5482,1.44
5806,1.36
5848,1.36
5064,1.57
5848,1.36
6181,1.29
5590,1.42
5580,1.43
5872,1.35
5343,1.49
5678,1.4
5026,1.55
5218,1.56
5878,1.35
5756,1.38
5443,1.45
5335,1.5
5594,1.41
5506,1.46
5478,1.45
5888,1.35
5800,1.38
5861,1.36
4991,1.59
5492,1.44
5306,1.5
5585,1.43
5462,1.46
5112,1.56
4891,1.62
5137,1.54
5516,1.45
5498,1.44
5251,1.51
5197,1.53
5668,1.41
4846,1.64
