Throughput,Latency
13604,2.34
13323,2.41
13057,2.44
11901,2.69
13466,2.36
13448,2.39
12957,2.47
12888,2.48
12948,2.46
12505,2.56
12936,2.48
13004,2.45
12967,2.47
12897,2.47
13414,2.38
13152,2.44
12607,2.54
13378,2.39
13271,2.4
14306,2.25
13479,2.36
13185,2.43
13176,2.42
12968,2.47
12939,2.47
12967,2.47
13071,2.44
13139,2.43
13245,2.42
13349,2.39
13134,2.43
13537,2.36
13359,2.4
13093,2.44
13983,2.28
13213,2.43
13196,2.43
13605,2.34
12830,2.51
13112,2.43
13054,2.45
12825,2.5
13790,2.32
13514,2.37
13026,2.44
13374,2.41
13144,2.42
12997,2.46
13014,2.47
13389,2.39
13185,2.41
13164,2.44
13139,2.42
13358,2.4
12891,2.49
13564,2.34
12983,2.47
13142,2.43
13441,2.38
13325,2.4
13271,2.41
12984,2.46
13691,2.34
13133,2.42
13154,2.44
13034,2.46
13092,2.44
12775,2.5
12423,2.57
13091,2.44
13253,2.42
12591,2.53
12693,2.53
12747,2.49
13164,2.44
13009,2.46
13216,2.41
13447,2.39
13357,2.39
12882,2.49
