Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,921.575,36.8705484333,17.3775,0.699496202069
1,1,2,1112.6125,35.0960684264,14.380875,0.455417998983
1,1,Total,2034.1875,62.6840770265,15.8791875,0.505345128181
1,2,1,935.0375,33.9065893861,17.12075,0.63236300863
1,2,2,1125.0125,36.3734127932,14.225,0.469834336546
1,2,Total,2060.05,61.6677294925,15.672875,0.483897530083
1,3,1,906.975,31.2158572978,17.64475,0.605213582971
1,3,2,1100.5,32.1546894035,14.539625,0.44086349031
1,3,Total,2007.475,54.6621325433,16.0921875,0.453000435738
1,Total,Total,6101.7125,156.772365311,15.8814166667,0.420531535264
2,1,1,933.7,36.1643225825,17.15,0.69864788038
2,1,2,1132.5,31.904922044,14.12725,0.412522266373
2,1,Total,2066.2,57.7128202417,15.638625,0.4742635697
2,2,1,946.7,35.0350276803,16.9155,0.655981050977
2,2,2,1145.1125,35.1701087663,13.974375,0.438379766436
2,2,Total,2091.8125,60.9716875051,15.4449375,0.482174986455
2,3,1,919.95,33.7612241064,17.403125,0.659367924703
2,3,2,1120.2125,35.4992222236,14.284,0.45960797825
2,3,Total,2040.1625,59.8236741907,15.8435625,0.485028508721
2,Total,Total,6198.175,173.624050061,15.642375,0.470391163122
3,1,1,935.1375,40.0716901079,17.129125,0.77273014883
3,1,2,1120.7375,33.0487724547,14.2765,0.437678281939
3,1,Total,2055.875,65.0334626621,15.7028125,0.546782211839
3,2,1,946.4875,30.3911186852,16.912125,0.550490445887
3,2,2,1131.3125,32.5967280139,14.141375,0.417232423919
3,2,Total,2077.8,54.3456821151,15.52675,0.418019062614
3,3,1,924.075,31.7624788594,17.323125,0.612970756834
3,3,2,1106.425,35.3391434997,14.463125,0.483027356591
3,3,Total,2030.5,57.6001054851,15.893125,0.47140134141
3,Total,Total,6164.175,163.149832122,15.7075625,0.443650781285
Total,Total,Total,6154.6875,105.261008976,15.7437847222,0.282195795602
