Throughput,Latency
8881,5.85
8906,5.81
8416,6.19
8862,5.88
8949,5.78
9283,5.62
8943,5.82
8758,5.92
8780,5.9
8777,5.94
8627,6.02
8843,5.87
9088,5.74
9339,5.57
9068,5.69
8709,5.99
8738,5.96
9165,5.67
8420,6.16
8510,6.12
9077,5.74
8835,5.88
8654,5.98
8974,5.81
9496,5.48
9002,5.78
9034,5.75
7864,6.61
9073,5.71
8814,5.92
8609,6.02
8814,5.87
8967,5.81
8905,5.86
8568,6.07
8871,5.84
8745,5.93
9217,5.65
8472,6.15
9074,5.73
8779,5.92
9222,5.63
9007,5.77
8512,6.09
8723,5.96
8338,6.23
9185,5.67
9099,5.7
9025,5.76
8914,5.83
8874,5.82
8738,5.99
8745,5.95
8919,5.82
8677,5.99
8076,6.44
8689,5.98
8656,6.0
8895,5.85
8992,5.77
8511,6.12
7678,6.69
8928,5.88
8768,5.93
9236,5.63
9067,5.73
9067,5.71
8976,5.78
8891,5.88
9319,5.55
8005,6.52
8844,5.88
8682,5.98
8912,5.82
8344,6.22
8680,6.01
8682,6.0
8236,6.29
8417,6.18
9261,5.61
