Throughput,Latency
6142,6.51
6201,6.44
6098,6.57
5913,6.73
6394,6.27
6157,6.5
6279,6.36
6271,6.37
6281,6.37
6238,6.41
6427,6.22
6691,5.97
6518,6.13
6384,6.26
6156,6.49
5962,6.7
5959,6.71
6320,6.33
5907,6.77
6029,6.63
6680,5.99
6754,5.92
6602,6.06
6641,6.01
6466,6.18
6257,6.4
6329,6.31
6633,6.03
6296,6.35
6599,6.05
6290,6.36
6322,6.33
6579,6.07
6470,6.18
6746,5.93
6687,5.97
6737,5.94
6640,6.01
6856,5.84
6540,6.11
6642,6.01
6532,6.13
6333,6.31
6212,6.44
6258,6.37
6319,6.34
6476,6.16
6553,6.1
6692,5.98
6793,5.88
6563,6.09
6844,5.84
6487,6.17
6654,6.0
6429,6.22
6719,5.96
6534,6.12
6430,6.21
6597,6.06
6551,6.08
6604,6.08
6272,6.38
6408,6.23
6815,5.86
6576,6.08
6463,6.17
6504,6.16
6626,6.04
6816,5.85
6561,6.1
6284,6.35
6270,6.38
6483,6.15
6128,6.54
6171,6.47
6291,6.36
5976,6.69
6107,6.54
6225,6.42
6119,6.54
